genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
tkv	F	L	lei	2X	85	600x449	0.0099	-0.04654152	-0.11458649	-0.22286579	-0.03030143	-0.23688004	0.01900992	-0.1593129	0.0875099	0.11678463	0.06213872	0.19045103	0.05269064	0.01558635	-0.05602432	0.00474261	-0.01696249	0.08881932	0.00118662	0.08645914	0.01825259	0.15211316	0.02120438	0.16673459	-0.00871547	0.19598078	-0.02029594	0.18055552	-0.06714788	0.1470794	-0.1037657	0.10050383	-0.12286649	0.05145677	-0.12607243	0.00379171	-0.12234994	-0.08955763	-0.10583116	-0.13967816	-0.09035576	-0.18466683	-0.06681098	-0.23468115	-0.00818851	-0.21904408	0.05119106	-0.18855387	0.07480598	-0.10513618	0.09784048	-0.05883477	0.09864046	-0.00935111	0.09446175	0.05234646	0.08500031	0.14920972	0.03883833	0.19226841	0.02870321	-0.01818727	-0.08025854	0.0622581	-0.03667437	0.11260778	-0.02202959	-0.14967095	-0.02146513	-0.07223483	-0.01585214	0.04668265	-0.00917753	0.13910961	0.00461843	-0.17545679	0.02746133	-0.11786756	0.03057199	-0.05224832	0.03083819	0.01816408	0.02888185	0.1153733	0.01986269	-0.10603108	0.07415492	-0.0496583	0.06721744	0.01301693	0.05785608	0.07519167	0.04468089	0.15100268	0.06524568	0.00816887	-0.03713159	5.4362705544
tkv	F	L	lei	2X	100	600x449	0.0099	-0.04262741	-0.11686729	-0.22348772	-0.02978947	-0.23857275	0.01871933	-0.15168693	0.09004407	0.11847486	0.06158016	0.19129395	0.05287454	0.01723941	-0.05507009	0.0029326	-0.01727284	0.08803207	0.00098351	0.08618743	0.01775667	0.14708251	0.02225072	0.16845537	-0.00734962	0.19451386	-0.02312958	0.17989012	-0.06710377	0.14552993	-0.10214617	0.10020672	-0.1226861	0.05119797	-0.1274178	0.00336573	-0.12398151	-0.09009677	-0.10698678	-0.14028219	-0.09107952	-0.18516257	-0.06691965	-0.23546014	-0.00804965	-0.22005886	0.05253961	-0.18876673	0.07559178	-0.1050054	0.09776548	-0.05871458	0.0984368	-0.00923905	0.09417196	0.05248563	0.08474555	0.14983426	0.03952716	0.19217333	0.03211722	-0.01698545	-0.07977522	0.06424725	-0.03574337	0.11478767	-0.02084308	-0.15050684	-0.02194559	-0.07308714	-0.01671975	0.04592736	-0.00919104	0.13837864	0.0048459	-0.17696734	0.02722378	-0.1193788	0.03022243	-0.05380724	0.03018629	0.01656006	0.02755917	0.11345841	0.01989892	-0.10137145	0.0730147	-0.04708943	0.06653587	0.01319908	0.05778912	0.07297381	0.04495068	0.15247592	0.06604471	0.0074508	-0.03730824	5.0363510668
tkv	M	L	lei	2X	19	600x449	0.0099	-0.04506138	-0.119028	-0.22106949	-0.03271569	-0.23561919	0.02121012	-0.15312615	0.09201405	0.11626117	0.0636874	0.18964777	0.05309825	0.01797692	-0.05648253	0.00848321	-0.01779425	0.08959903	0.00137049	0.08732219	0.01802117	0.14451587	0.02137701	0.16537847	-0.00842341	0.19188078	-0.01836547	0.17978052	-0.06693257	0.14653741	-0.10355653	0.10056986	-0.12477195	0.05094342	-0.12914137	0.00275673	-0.12589924	-0.09152588	-0.1099721	-0.14227567	-0.09379176	-0.18692363	-0.06805621	-0.23398438	-0.0073398	-0.21999191	0.05092849	-0.19025237	0.0756327	-0.10641117	0.10083642	-0.05956914	0.10184964	-0.0096764	0.097375	0.05241089	0.08727056	0.14882979	0.03802918	0.19037628	0.02978347	-0.01794006	-0.08255498	0.06267042	-0.03703878	0.11286773	-0.02123594	-0.14718562	-0.02436571	-0.07053704	-0.01777583	0.04715376	-0.01030943	0.13822401	0.00457499	-0.17396475	0.02778357	-0.11688284	0.03050564	-0.05182973	0.03115958	0.01800527	0.02854575	0.11315873	0.01949934	-0.10079237	0.07830388	-0.04709578	0.06939994	0.01271659	0.05901988	0.0721312	0.04568268	0.15060312	0.06639851	0.01091382	-0.03780612	4.7281629849
tkv	M	L	lei	2X	70	600x449	0.0099	-0.0446545	-0.12023258	-0.22137885	-0.03165947	-0.23619534	0.0236472	-0.14988337	0.09286083	0.11296305	0.06430806	0.1893503	0.05111337	0.01965159	-0.05676415	0.0072964	-0.01800589	0.0879646	0.00146121	0.08565871	0.01723136	0.14622316	0.0227686	0.16704789	-0.00688507	0.1931728	-0.01531394	0.17930086	-0.0663654	0.14593005	-0.10249695	0.10064903	-0.12433447	0.05109327	-0.12973648	0.00277547	-0.12686906	-0.09172003	-0.11120728	-0.14271713	-0.09507648	-0.18731754	-0.06885389	-0.23344115	-0.00756346	-0.22200415	0.05182948	-0.19126819	0.07628852	-0.10675116	0.10000774	-0.05997581	0.10068373	-0.01015802	0.09602661	0.05180683	0.08571892	0.1484051	0.03758342	0.19057831	0.02977302	-0.01720493	-0.08317836	0.06413039	-0.03652568	0.11455047	-0.0192592	-0.1478963	-0.02311734	-0.07109101	-0.0171386	0.04697545	-0.0102307	0.13807595	0.00547917	-0.17449989	0.02950299	-0.11742885	0.03137481	-0.05251659	0.0307705	0.01710195	0.02779553	0.11256327	0.01997609	-0.09809804	0.07799078	-0.04488681	0.06810789	0.01443655	0.05714662	0.0735305	0.04417394	0.14870238	0.06540159	0.01115334	-0.03820752	4.752297436
mam	F	R	lei	2X	81	600x449	0.0099	-0.0454774	-0.11554318	-0.22392759	-0.02878887	-0.23752808	0.02071275	-0.15618932	0.08873022	0.11673057	0.06185949	0.19123112	0.05435122	0.01521129	-0.05775632	0.00773937	-0.01687753	0.08798735	0.0016101	0.08655822	0.01737096	0.14910599	0.02264828	0.1676641	-0.00638098	0.1936402	-0.01795807	0.18119174	-0.06812606	0.14689111	-0.10429122	0.10031024	-0.12389696	0.05109417	-0.12717301	0.00337236	-0.12323493	-0.09000293	-0.10639295	-0.14017548	-0.09093938	-0.18507413	-0.06712943	-0.23474823	-0.0083645	-0.2204139	0.05183307	-0.18938977	0.07536651	-0.10548307	0.09718897	-0.05923689	0.09749178	-0.00986035	0.09289049	0.05174729	0.08325878	0.14895153	0.03854713	0.19203963	0.03008362	-0.01794125	-0.08047333	0.0629886	-0.03673724	0.11316381	-0.01998844	-0.14957991	-0.02199198	-0.0721007	-0.01662277	0.04691304	-0.00958916	0.13883562	0.00565102	-0.17568844	0.02814755	-0.11815395	0.03083863	-0.05263285	0.03079901	0.01756883	0.02771751	0.1142344	0.02024494	-0.10222718	0.07602074	-0.04740659	0.06713817	0.01363633	0.05662551	0.07429297	0.04327359	0.15125274	0.0657336	0.00888543	-0.03787736	5.1695242347
mam	M	R	lei	2X	40	600x449	0.0099	-0.04077435	-0.11941752	-0.22133034	-0.03553649	-0.24034192	0.02041384	-0.15037755	0.09343778	0.11399654	0.0633798	0.18520542	0.05618339	0.02215642	-0.05660677	0.01178673	-0.01702067	0.08973006	0.00237481	0.08805074	0.0186352	0.14814368	0.02265496	0.16508403	-0.00793451	0.18821027	-0.02522652	0.18007322	-0.06874561	0.14477182	-0.10378208	0.09894185	-0.12481032	0.0494137	-0.1301256	0.00125856	-0.12638134	-0.09225307	-0.10787686	-0.14221388	-0.09092503	-0.18685437	-0.06636144	-0.23825743	-0.00821959	-0.22188639	0.05230575	-0.19127202	0.07643922	-0.10710471	0.10078097	-0.0603727	0.10106871	-0.01076435	0.09560528	0.05094236	0.08484916	0.14878202	0.04000683	0.18602715	0.0339204	-0.01366536	-0.08357802	0.06504736	-0.03700956	0.1145381	-0.02046182	-0.14687887	-0.02279617	-0.0705181	-0.01615512	0.04664765	-0.01072502	0.13644096	0.00555165	-0.17708812	0.02748046	-0.11893348	0.03022516	-0.05274106	0.03033312	0.01817987	0.02741805	0.1147789	0.0203846	-0.09610559	0.07951522	-0.04274574	0.06837022	0.01695634	0.05669632	0.07659732	0.0439272	0.14658563	0.06555142	0.01413265	-0.03781348	4.4647738734
tkv	F	R	lei	2X	125	600x449	0.0099	-0.04610479	-0.11718039	-0.221395	-0.03033579	-0.23581848	0.01937705	-0.15603168	0.08945046	0.11659949	0.06441316	0.19161211	0.0535439	0.01907051	-0.05779943	0.00533647	-0.01723458	0.08957208	0.00197108	0.08707517	0.01880174	0.14268478	0.02296755	0.16814586	-0.00597054	0.19377519	-0.02169488	0.18265903	-0.06914256	0.14742525	-0.10437751	0.10114723	-0.12441649	0.05175539	-0.1289378	0.00370445	-0.1252719	-0.09001328	-0.10766585	-0.14020293	-0.09120002	-0.18486438	-0.0664921	-0.23357618	-0.0071338	-0.21867522	0.05159929	-0.18833096	0.0755129	-0.10457495	0.09911609	-0.05798729	0.10002571	-0.00822493	0.09587263	0.05383367	0.08637182	0.15136499	0.03961463	0.19233078	0.02854634	-0.01647557	-0.08515632	0.05853498	-0.03877615	0.10595174	-0.02392352	-0.1483281	-0.02303996	-0.07136559	-0.01700484	0.04684034	-0.00889925	0.13880214	0.00504325	-0.17449436	0.02691117	-0.11753297	0.03002871	-0.05258124	0.03094743	0.01715663	0.02910648	0.11234743	0.02030007	-0.10354425	0.07677732	-0.04957923	0.06947414	0.01056575	0.06052513	0.07004229	0.04702162	0.1514849	0.06676273	0.00988269	-0.03842875	5.4737015578
tkv	M	R	lei	2X	59	600x449	0.0099	-0.04875719	-0.11821763	-0.21930938	-0.03508752	-0.23532454	0.01960352	-0.15173843	0.09171677	0.11425291	0.06498243	0.19489241	0.05185089	0.01817118	-0.05673684	0.00954852	-0.01661838	0.08632359	0.00229766	0.0838543	0.01818622	0.14121578	0.02413345	0.16892268	-0.00886581	0.19325324	-0.02336696	0.17813888	-0.06690445	0.14562407	-0.10356341	0.10006667	-0.12447219	0.0506725	-0.12874168	0.00256462	-0.12557698	-0.09171794	-0.10984298	-0.14242198	-0.09347229	-0.18712798	-0.06768943	-0.23401519	-0.0065219	-0.21851167	0.05111296	-0.18879483	0.07531649	-0.1054475	0.10073499	-0.05864236	0.10200416	-0.00871763	0.09769389	0.05340036	0.08745371	0.14948751	0.03722515	0.19442088	0.03021347	-0.0186595	-0.08307926	0.06342537	-0.03678776	0.114679	-0.02057154	-0.14603622	-0.02516193	-0.06924441	-0.01799707	0.04815011	-0.0078602	0.13999378	0.00598464	-0.17454457	0.02634344	-0.11806311	0.02949152	-0.05377158	0.03061317	0.0154203	0.02839622	0.11014835	0.01964158	-0.10053278	0.07807855	-0.04776828	0.06930433	0.01106423	0.05944582	0.06948116	0.04652499	0.15191763	0.06636531	0.01005706	-0.03757916	4.7948002631
tkv	M	R	lei	2X	70	600x449	0.0099	-0.04931507	-0.11825894	-0.22113096	-0.03413484	-0.2363066	0.01842953	-0.15377938	0.09167933	0.11561133	0.06256151	0.19049225	0.05181435	0.02215354	-0.05569217	0.01201361	-0.01713259	0.09127234	0.00362781	0.08908388	0.01750026	0.14867843	0.02441421	0.16762151	-0.00716415	0.1889812	-0.02153415	0.17617288	-0.06667885	0.14271908	-0.10220115	0.09761274	-0.12295679	0.04862518	-0.12789604	0.00072222	-0.12512382	-0.09321388	-0.11001025	-0.14393078	-0.09412796	-0.188589	-0.06836756	-0.23453052	-0.00699437	-0.22020715	0.05068117	-0.19068381	0.07513937	-0.10743607	0.10065783	-0.06077449	0.10162626	-0.01113561	0.09682778	0.05054688	0.0862753	0.14716036	0.03867422	0.19001133	0.02846991	-0.01745415	-0.08394725	0.06468231	-0.03639097	0.11590372	-0.01925005	-0.14637781	-0.02448023	-0.0697911	-0.01747238	0.04800913	-0.00975573	0.13849358	0.00668929	-0.17424019	0.02786844	-0.11654404	0.03079989	-0.05100708	0.0303817	0.019207	0.02746182	0.11545147	0.02119069	-0.10059314	0.07800707	-0.04624398	0.06902032	0.01426622	0.05849636	0.07431541	0.04483386	0.15021661	0.06392104	0.0132606	-0.03747908	4.7529632062
tkv	M	R	lei	2X	85	600x449	0.0099	-0.04496275	-0.12036151	-0.22047543	-0.0345607	-0.23744472	0.01930172	-0.14494815	0.09434883	0.11437411	0.06474044	0.19097867	0.05446566	0.01993675	-0.0567994	0.00484279	-0.0178218	0.08868138	0.00197515	0.08622614	0.01826234	0.14243851	0.02364591	0.16728978	-0.00804385	0.18901086	-0.02228057	0.17937357	-0.06754125	0.14584984	-0.10364896	0.10028685	-0.12506787	0.05072739	-0.13039378	0.00241928	-0.12736012	-0.0918835	-0.11076342	-0.1424492	-0.09386321	-0.18703012	-0.06800147	-0.23515167	-0.00748409	-0.22051645	0.05180784	-0.19014455	0.07612573	-0.10601479	0.10080007	-0.05916715	0.10162744	-0.00931357	0.096911	0.05271148	0.08654876	0.14973878	0.03856797	0.19039675	0.03177026	-0.01711469	-0.08372118	0.0637005	-0.03683358	0.11391848	-0.01979377	-0.14805098	-0.02465418	-0.07155587	-0.01751267	0.04611694	-0.00952142	0.13731614	0.00551249	-0.17580537	0.02771445	-0.118554	0.0307489	-0.05341579	0.03067902	0.01664282	0.02818915	0.11201391	0.02010845	-0.09531033	0.07837997	-0.04343323	0.06907958	0.01433885	0.05871525	0.07183501	0.04604802	0.15016884	0.06776307	0.01140789	-0.03780871	4.6303702537
tkv	M	R	lei	2X	86	600x449	0.0099	-0.03945018	-0.11945438	-0.22044741	-0.03261975	-0.23528798	0.02266443	-0.15157602	0.0920047	0.11455961	0.06524277	0.19262762	0.05245993	0.01349312	-0.06103512	0.00180898	-0.01827074	0.08692576	0.00135603	0.08458272	0.01869212	0.14676984	0.0224687	0.16474509	-0.00746417	0.19261211	-0.0212844	0.17982062	-0.06639377	0.14649953	-0.10238973	0.1013437	-0.12424297	0.05184016	-0.12900294	0.00371029	-0.12556538	-0.0905354	-0.10987203	-0.14152209	-0.09439683	-0.18645963	-0.06882584	-0.23302232	-0.00752211	-0.22028034	0.05165461	-0.18978881	0.07599915	-0.10560935	0.10027552	-0.05883352	0.1012675	-0.00897854	0.09689992	0.05307631	0.08689045	0.14940383	0.03747613	0.19262331	0.03193968	-0.0159194	-0.08331307	0.0614956	-0.03842563	0.11032741	-0.02175402	-0.14878154	-0.0244156	-0.072033	-0.01804463	0.04598951	-0.00907983	0.13786931	0.0052526	-0.17410467	0.02845711	-0.11720521	0.03101004	-0.05248324	0.03159274	0.01716708	0.02904211	0.11261499	0.0208196	-0.09899368	0.07838465	-0.04524313	0.0694657	0.01466865	0.05922925	0.07407256	0.04556771	0.15135231	0.06784754	0.00455543	-0.04058775	4.5905213164
egfr	F	L	lei	2X	1	500x374	0.008	-0.049647	-0.11619643	-0.22389788	-0.02914249	-0.23754162	0.01980926	-0.15488595	0.08918842	0.1146265	0.06330255	0.18966786	0.05302686	0.02223604	-0.05514592	0.00751798	-0.01676517	0.0873866	0.00032578	0.08530236	0.01815949	0.15041534	0.02216301	0.1678226	-0.00671571	0.19434322	-0.01877652	0.17971366	-0.06745675	0.14526481	-0.10282705	0.09940264	-0.12279829	0.05034617	-0.12765956	0.00247982	-0.12441428	-0.0909631	-0.10733639	-0.14097255	-0.09097957	-0.18557262	-0.06657865	-0.23522146	-0.00793333	-0.2200176	0.05130267	-0.18946858	0.07485306	-0.10604763	0.09782006	-0.05976003	0.09849992	-0.01031804	0.09409489	0.05133542	0.08447724	0.14844093	0.03904752	0.19112803	0.03060178	-0.01792069	-0.08188302	0.06521409	-0.03716946	0.11607999	-0.02067359	-0.14961177	-0.02187352	-0.0721872	-0.0173012	0.04661125	-0.01004883	0.1385429	0.00489497	-0.1761555	0.02770436	-0.11858081	0.03029678	-0.05307362	0.02981542	0.01721126	0.02760706	0.11469918	0.01999019	-0.10115245	0.07572769	-0.04615322	0.06755404	0.01504281	0.05751417	0.0756842	0.04377392	0.14939828	0.06479764	0.01323538	-0.03667301	4.8050878116
egfr	F	L	lei	2X	3	500x374	0.008	-0.050098	-0.11456745	-0.22178918	-0.03239392	-0.2385387	0.01763397	-0.16196375	0.08599855	0.11524193	0.06443246	0.19051867	0.05215635	0.02055121	-0.05383638	0.01005889	-0.01581726	0.09032615	0.0012952	0.08804679	0.01820889	0.1558187	0.02119154	0.1669638	-0.00787129	0.19150563	-0.02178094	0.18003608	-0.06891542	0.14383124	-0.10281843	0.09768046	-0.12100523	0.04912559	-0.12615537	0.00156212	-0.12301902	-0.09120395	-0.1053128	-0.14076873	-0.08893442	-0.18527935	-0.0653	-0.23614917	-0.00794085	-0.21964267	0.05111153	-0.18915138	0.07419261	-0.10630743	0.09699833	-0.06023162	0.09822906	-0.01088408	0.09468283	0.05077394	0.08598696	0.14712748	0.03884349	0.19083283	0.02862099	-0.01904575	-0.08017512	0.06371285	-0.03638178	0.11443277	-0.02084522	-0.14749972	-0.02208091	-0.07055143	-0.01565867	0.04750738	-0.00968376	0.1388591	0.00477143	-0.17639284	0.02657444	-0.11805843	0.02979719	-0.05164567	0.02975962	0.01957715	0.02770525	0.1183234	0.01990349	-0.10539634	0.07483426	-0.04815475	0.06777974	0.0155712	0.05811116	0.07837441	0.04324148	0.1501088	0.06417941	0.01228435	-0.03574599	4.9733593846
egfr	F	L	lei	2X	4	500x374	0.008	-0.04236926	-0.11746542	-0.22333364	-0.03139327	-0.23931925	0.01961603	-0.1551127	0.08917763	0.11598467	0.06297667	0.18972418	0.05223844	0.02113887	-0.05508981	0.00885747	-0.01701314	0.08677082	0.00069073	0.08474286	0.01829422	0.15628721	0.02199217	0.16758865	-0.00575081	0.19186359	-0.02551149	0.1766274	-0.06608457	0.14187236	-0.09974394	0.09734333	-0.11960176	0.04914871	-0.12553726	0.0015507	-0.12326864	-0.09189396	-0.10809165	-0.142085	-0.09216091	-0.1866803	-0.06742268	-0.23623612	-0.00820355	-0.22134609	0.05225699	-0.19011759	0.07523088	-0.10667583	0.09761971	-0.06052601	0.09852064	-0.01119155	0.09450665	0.05036724	0.08533071	0.14762579	0.04027843	0.1903575	0.02922264	-0.01491597	-0.08137261	0.06543024	-0.03604527	0.11538	-0.02009783	-0.14903574	-0.02232052	-0.07192446	-0.01626188	0.04645968	-0.00997528	0.13784741	0.00552516	-0.17775171	0.02707405	-0.1196116	0.02977895	-0.05347742	0.02958472	0.01750138	0.02723909	0.11694657	0.02031436	-0.1000669	0.07642971	-0.04402447	0.06798972	0.01826292	0.05716108	0.07998971	0.04281169	0.14995733	0.06364107	0.012069	-0.03708987	4.4586351544
egfr	F	L	lei	2X	5	500x374	0.008	-0.05154818	-0.11706722	-0.22310975	-0.03029296	-0.23739496	0.01628182	-0.14995343	0.09020564	0.11592236	0.06434579	0.1898813	0.05601639	0.01748792	-0.0565218	0.00561086	-0.01812427	0.0898904	0.00179404	0.08795241	0.01865942	0.14646513	0.02237482	0.16662789	-0.00646009	0.19284576	-0.02197543	0.18082347	-0.0684582	0.1457829	-0.10346743	0.09989683	-0.12378931	0.05064273	-0.12884863	0.00257666	-0.12567208	-0.0911787	-0.10848973	-0.14139023	-0.091933	-0.18600239	-0.06700456	-0.2350347	-0.00759602	-0.21904134	0.05073022	-0.18866804	0.07404341	-0.10567778	0.09848967	-0.05920385	0.09994643	-0.00948896	0.09606871	0.05251501	0.08669502	0.14973765	0.03953288	0.19078212	0.03231651	-0.02083904	-0.08222295	0.06224128	-0.03735982	0.1132306	-0.02048726	-0.14935041	-0.02274454	-0.07213971	-0.01731006	0.04671057	-0.01050183	0.13825105	0.00566546	-0.17547336	0.02679904	-0.11774935	0.03048087	-0.05204848	0.03030616	0.01842345	0.02835781	0.1148578	0.01992043	-0.09799355	0.07653992	-0.0444953	0.06839471	0.01504104	0.05853575	0.07411631	0.04535104	0.15002874	0.06655103	0.00943928	-0.0380758	4.7007277582
egfr	F	L	lei	2X	6	500x374	0.008	-0.04569868	-0.11585743	-0.22334922	-0.02993646	-0.23958218	0.02105914	-0.15527041	0.08848549	0.11729641	0.06177888	0.1902195	0.051625	0.02212138	-0.05434174	0.00803793	-0.01623752	0.08764202	0.0007124	0.08605021	0.01808882	0.14560501	0.02107113	0.17071659	-0.00593556	0.19401508	-0.02100201	0.17972206	-0.06739091	0.14556619	-0.10300199	0.09951538	-0.12225363	0.05062535	-0.1265547	0.00291053	-0.12333371	-0.09034927	-0.10641536	-0.14022753	-0.0902122	-0.18479277	-0.06610976	-0.23606331	-0.00851613	-0.22102194	0.05282563	-0.18928509	0.07539964	-0.10554086	0.09670214	-0.05940229	0.09727253	-0.01004296	0.09309328	0.05156104	0.08395539	0.14926335	0.04005849	0.19138485	0.02932637	-0.01619152	-0.08009127	0.06716076	-0.03630091	0.11829749	-0.02052076	-0.14914994	-0.02155769	-0.07182746	-0.01643653	0.046805	-0.00981955	0.13866146	0.00485639	-0.17748482	0.0278681	-0.11978385	0.03020448	-0.05409231	0.02999894	0.01636521	0.02763529	0.11317783	0.0191688	-0.10271506	0.07481606	-0.04836698	0.06721248	0.01207587	0.05754775	0.07196259	0.04406217	0.15097807	0.06332919	0.01250128	-0.03632812	4.613267475
egfr	F	L	lei	2X	7	500x374	0.008	-0.04404886	-0.11569139	-0.22370825	-0.03142409	-0.23866317	0.02064236	-0.15404211	0.08862287	0.11847001	0.06222187	0.19135347	0.05365399	0.01803642	-0.05553961	0.01057399	-0.01587323	0.08652234	0.00131023	0.08468197	0.0178587	0.14676577	0.02227727	0.16733831	-0.00707147	0.19201855	-0.02249886	0.18138148	-0.06875089	0.1463017	-0.10420285	0.09975727	-0.12290109	0.050793	-0.12609492	0.0031025	-0.12250752	-0.09051655	-0.10684488	-0.14094114	-0.09176314	-0.18606078	-0.06779329	-0.23635912	-0.0084774	-0.22011817	0.05180838	-0.18886449	0.07451914	-0.10547664	0.09745183	-0.05916049	0.09854428	-0.00962237	0.09450574	0.05217912	0.08518672	0.14969587	0.03967507	0.1915647	0.02946757	-0.01705148	-0.07967513	0.06429019	-0.03643405	0.1145815	-0.02093693	-0.14869169	-0.02205502	-0.07144803	-0.01610355	0.04673732	-0.0094386	0.13839414	0.00492653	-0.1770732	0.0277957	-0.11962152	0.03025673	-0.05424623	0.02999074	0.015922	0.02749129	0.11269815	0.01983106	-0.10103663	0.07576043	-0.04682262	0.06762921	0.01351311	0.05762105	0.07330345	0.04401002	0.15230591	0.06537329	0.0112913	-0.03635417	4.6734723208
egfr	F	L	lei	2X	8	500x374	0.008	-0.05214959	-0.11400659	-0.22427878	-0.03007247	-0.23949039	0.01704038	-0.15314408	0.08841728	0.11509814	0.06443522	0.18941781	0.05207847	0.01517456	-0.05594564	0.00555637	-0.01736724	0.08832825	0.00227014	0.08652311	0.01871625	0.15656179	0.02215025	0.16661149	-0.005304	0.19783487	-0.02205734	0.17965341	-0.06714758	0.14439332	-0.10122357	0.09879279	-0.12001786	0.0502889	-0.12539527	0.00262604	-0.12265773	-0.09053555	-0.105584	-0.14046039	-0.08960563	-0.18538244	-0.06608985	-0.23668594	-0.00808844	-0.21981934	0.05189977	-0.1887585	0.07451316	-0.10567909	0.09645582	-0.05962774	0.09735873	-0.01028242	0.09350866	0.05137709	0.08475825	0.1491858	0.04101892	0.19180328	0.03106773	-0.02171099	-0.07970601	0.06191574	-0.03710976	0.11310329	-0.02077282	-0.15038504	-0.02152524	-0.0726548	-0.01723223	0.04685204	-0.00963004	0.13895135	0.00734271	-0.17791734	0.02553181	-0.11943356	0.02861576	-0.05272805	0.02908132	0.01884016	0.02759506	0.11874158	0.02049756	-0.09946665	0.07186859	-0.04342822	0.06503104	0.01875373	0.05580154	0.08028444	0.04207879	0.14951867	0.06477229	0.00783088	-0.03736618	4.667919681
egfr	F	L	lei	2X	11	500x374	0.008	-0.04779606	-0.11658054	-0.22344936	-0.03214341	-0.23862189	0.01994156	-0.15331383	0.08915033	0.11528736	0.06346572	0.18801335	0.05445214	0.02071161	-0.05371097	0.00734299	-0.01611575	0.08717982	0.0013013	0.08493713	0.01868163	0.15782571	0.02206232	0.16606386	-0.0066156	0.19197045	-0.02344443	0.17812729	-0.06738902	0.14426092	-0.1031133	0.09840149	-0.12284942	0.04945136	-0.12702041	0.00171059	-0.12383934	-0.09179142	-0.10780393	-0.14197653	-0.09190256	-0.18672005	-0.06749258	-0.23654085	-0.00842736	-0.22061438	0.0510434	-0.18988358	0.07421503	-0.10670214	0.09751576	-0.06043377	0.09859922	-0.0109559	0.09460044	0.0507733	0.08542138	0.14837553	0.04025104	0.18921931	0.03071253	-0.01866998	-0.08038919	0.06376744	-0.03556689	0.11431069	-0.0193581	-0.14941581	-0.02324867	-0.07247648	-0.01671477	0.04557714	-0.00938988	0.13702996	0.00545138	-0.17705327	0.02721083	-0.11887737	0.02984506	-0.05264944	0.02983625	0.01841009	0.02835861	0.11794215	0.02085329	-0.09854495	0.07493308	-0.04245551	0.06691052	0.01988188	0.05670504	0.08175815	0.04314054	0.14857026	0.06417653	0.01204273	-0.0357188	4.6008160069
egfr	F	L	lei	2X	12	500x374	0.008	-0.04542138	-0.11572947	-0.22445932	-0.03210018	-0.24000878	0.01806822	-0.14854982	0.09055657	0.11654187	0.06349574	0.19207061	0.05218	0.02195244	-0.05338691	0.00977541	-0.01680751	0.08692105	0.00111561	0.08403711	0.01831443	0.14219018	0.02240471	0.16882781	-0.00681822	0.19351839	-0.02401749	0.17973014	-0.06796945	0.14584848	-0.1038298	0.09972946	-0.12312263	0.05072953	-0.12665806	0.00298633	-0.12303384	-0.09059326	-0.10669135	-0.14090683	-0.09114319	-0.1861995	-0.06750468	-0.23775717	-0.00843567	-0.21992851	0.05228584	-0.18871117	0.07513402	-0.10512442	0.09767344	-0.05878405	0.09856035	-0.00922782	0.09447949	0.05261726	0.08519853	0.15009448	0.03938109	0.1925041	0.02936486	-0.01641594	-0.07980084	0.06597605	-0.0355117	0.11675634	-0.02034243	-0.14960114	-0.02227071	-0.07192022	-0.01647912	0.04707307	-0.00955529	0.1392056	0.00566252	-0.1783661	0.02669372	-0.12089855	0.02976644	-0.05551296	0.02966187	0.01480895	0.02750472	0.110926	0.01957395	-0.09845544	0.07534852	-0.04582361	0.06761083	0.01268538	0.05811418	0.07063187	0.04476301	0.15158127	0.064439	0.0129468	-0.03614312	4.673992744
