genotype	sex	side	microscope	magnification	ID	dimensions	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
mam	F	L	lei	4X	119	960x718	0.007858	-0.048122	-0.11351694	-0.22226731	-0.0327856	-0.23869636	0.01438804	-0.15908908	0.08700899	0.1153412	0.06283292	0.1910436	0.05115553	0.01668904	-0.05406743	0.00460881	-0.01546497	0.0891311	0.00240691	0.08711862	0.01786283	0.15791067	0.02033229	0.16677298	-0.00701555	0.19362564	-0.02017822	0.18155994	-0.06825768	0.14541418	-0.10422133	0.09811302	-0.12008353	0.0494424	-0.1234908	0.00188121	-0.12048629	-0.09103414	-0.10547271	-0.14066772	-0.09088276	-0.18578293	-0.06726524	-0.2358121	-0.00856021	-0.21977657	0.0507702	-0.18994539	0.07350253	-0.10702946	0.09729983	-0.06042896	0.09840925	-0.01063709	0.09419651	0.05104689	0.08466041	0.14804535	0.03892715	0.1918762	0.02815348	-0.01931633	-0.0780059	0.06291446	-0.03554763	0.11335566	-0.02011919	-0.14920858	-0.02232725	-0.07201238	-0.01525569	0.04589271	-0.00796689	0.13823004	0.00471405	-0.17718538	0.02568364	-0.11880703	0.03024411	-0.05257024	0.03116767	0.01860804	0.02847399	0.1181035	0.01959783	-0.10132695	0.07572618	-0.04427836	0.06752642	0.01858256	0.05670512	0.0806527	0.04189458	0.15029737	0.0630661	0.00773646	-0.03573474	4.91808347
mam	F	L	lei	4X	145	960x718	0.007858	-0.0474734	-0.11667149	-0.21828169	-0.03446933	-0.23512156	0.01533511	-0.16280101	0.08713444	0.1178662	0.06189912	0.18965229	0.05247994	0.01568608	-0.05592529	0.00402563	-0.01618465	0.08788113	0.00105972	0.08566607	0.01877885	0.14865239	0.0202788	0.16792833	-0.00848719	0.19421875	-0.02315374	0.1810466	-0.06785254	0.14752766	-0.10546018	0.10001955	-0.12329797	0.05070055	-0.12761841	0.00263838	-0.12444563	-0.09058266	-0.10733668	-0.14003486	-0.09096249	-0.18476929	-0.0664139	-0.23295522	-0.00730794	-0.21801615	0.05033788	-0.18928159	0.07432476	-0.10605088	0.09966719	-0.05899519	0.10120888	-0.00871453	0.09759707	0.0535476	0.0880755	0.14989887	0.03819158	0.19102698	0.02971117	-0.01914611	-0.08101286	0.06226149	-0.03702629	0.11282629	-0.02167332	-0.14671578	-0.02361246	-0.07039864	-0.01595617	0.04628029	-0.00858044	0.13794936	0.00338848	-0.17473652	0.02620474	-0.11760003	0.03061102	-0.05277043	0.03214217	0.01696758	0.02959786	0.11398444	0.0193396	-0.10417426	0.07926113	-0.0480018	0.07136536	0.01388603	0.06058179	0.07486684	0.04548367	0.15127153	0.06599314	0.0083447	-0.03659999	5.0616740305
mam	F	L	lei	4X	47	960x718	0.007858	-0.04922806	-0.11645565	-0.22275655	-0.03256549	-0.23824744	0.01720932	-0.14711842	0.09101711	0.1143257	0.06359641	0.19012156	0.0540245	0.01308463	-0.05699808	0.00311295	-0.01718567	0.08817238	0.00262071	0.0863001	0.01853179	0.15826124	0.02337058	0.16702014	-0.00437292	0.19087299	-0.01929532	0.17914228	-0.06713308	0.14519974	-0.10352671	0.09878313	-0.12340065	0.04946798	-0.12755343	0.0015242	-0.124115	-0.09166684	-0.10791728	-0.14137687	-0.09234221	-0.18644384	-0.06806113	-0.23553733	-0.00865853	-0.22086622	0.05095515	-0.19103695	0.07429935	-0.10742797	0.09717815	-0.06074254	0.09811689	-0.01081698	0.09430271	0.05107442	0.08538649	0.14889845	0.04041598	0.19034471	0.03225126	-0.02081266	-0.08072669	0.06121395	-0.03671581	0.11203241	-0.02017222	-0.14981353	-0.02334668	-0.07280496	-0.0169377	0.04508821	-0.00868725	0.13685028	0.00615435	-0.17716205	0.02638833	-0.11884489	0.02927952	-0.05279588	0.02963145	0.0181824	0.027621	0.11797495	0.02130049	-0.09314843	0.07574348	-0.03805342	0.06746276	0.02256156	0.05672493	0.08273671	0.04336981	0.14954833	0.06718924	0.00480646	-0.03797429	5.0903534619
mam	F	L	lei	4X	81	960x718	0.007858	-0.04960668	-0.11678424	-0.2222047	-0.02874498	-0.23731287	0.01972301	-0.15916688	0.08682834	0.11642521	0.06264544	0.18541965	0.05539653	0.01609912	-0.05665887	0.00366997	-0.01747133	0.08843775	0.00252911	0.08589791	0.01880147	0.16840863	0.02360209	0.16511861	-0.00428896	0.19186136	-0.02063034	0.17829707	-0.06765273	0.14315053	-0.10275486	0.09696622	-0.12181643	0.04810469	-0.126919	0.00032763	-0.12414737	-0.09245535	-0.10788321	-0.14151838	-0.09128534	-0.18529612	-0.06597854	-0.23366009	-0.00806774	-0.22133654	0.05084694	-0.19131954	0.07373478	-0.10811382	0.09585403	-0.06172081	0.09683098	-0.01206199	0.09316984	0.04960695	0.08472908	0.14718759	0.0404965	0.18735028	0.0326107	-0.01949188	-0.08205024	0.06175658	-0.03659965	0.11216881	-0.01942307	-0.14929621	-0.02179217	-0.07261559	-0.01723647	0.04482916	-0.0091411	0.13582545	0.00649478	-0.17577234	0.02704709	-0.11675571	0.02988916	-0.04989963	0.03005042	0.02191307	0.02747276	0.12404333	0.02241309	-0.09941614	0.07454896	-0.04062127	0.06616795	0.02415342	0.05547031	0.08840924	0.04165038	0.1482145	0.06662727	0.00599981	-0.03830437	5.2433169898
samw	F	L	lei	4X	21	960x718	0.007858	-0.04961444	-0.11733399	-0.22179947	-0.02937838	-0.23585204	0.01721104	-0.15558655	0.09006265	0.1148629	0.06344035	0.18638193	0.05490162	0.01669236	-0.05666727	0.00433549	-0.017199	0.08855092	0.00163013	0.08581833	0.01826727	0.1561687	0.02176092	0.16609223	-0.00528317	0.19275443	-0.01892151	0.1813209	-0.06846081	0.14603898	-0.10442917	0.09919771	-0.12415263	0.04965187	-0.12862707	0.0014888	-0.12526371	-0.09191847	-0.10848933	-0.14157629	-0.0922233	-0.18597279	-0.06683758	-0.23293812	-0.00728305	-0.22020411	0.05066708	-0.19105679	0.07461039	-0.10745758	0.09905542	-0.06048801	0.10010442	-0.01036624	0.09593566	0.05168676	0.0863388	0.14877984	0.03890051	0.18835509	0.03204326	-0.01940294	-0.08232171	0.06250894	-0.03718402	0.11321777	-0.02053111	-0.14873255	-0.02216408	-0.07200937	-0.01749097	0.04540824	-0.009462	0.13649383	0.00562617	-0.17480855	0.02681342	-0.11685992	0.03012189	-0.05122714	0.02997567	0.0192926	0.02763607	0.11826263	0.02142517	-0.09871121	0.07535463	-0.042504	0.06709306	0.01946178	0.05727651	0.0806022	0.04281075	0.14849585	0.06863875	0.00716549	-0.03799775	4.9635033949
samw	F	L	lei	4X	22	960x718	0.007858	-0.04484284	-0.11785629	-0.22120042	-0.03013606	-0.23587495	0.01843981	-0.1550727	0.09033902	0.11783785	0.06241573	0.19025665	0.05377772	0.01722206	-0.05818745	0.00442268	-0.01741818	0.0894929	0.00090669	0.08643512	0.01865559	0.1435645	0.02260124	0.16669678	-0.00568949	0.19457859	-0.01963332	0.1810887	-0.06779888	0.14682725	-0.10395179	0.10066063	-0.12510453	0.05088027	-0.12953423	0.00264481	-0.125648	-0.09069444	-0.10789171	-0.14036481	-0.09169234	-0.18507521	-0.06675006	-0.23306286	-0.0072866	-0.21953519	0.05151214	-0.18999881	0.07531947	-0.10604372	0.09932051	-0.05900214	0.10019435	-0.00882193	0.09586902	0.05330129	0.08610964	0.15021192	0.0380691	0.19159427	0.03105749	-0.0166289	-0.08250657	0.06365436	-0.03760688	0.11349891	-0.02061822	-0.14822451	-0.02263701	-0.07115823	-0.01741609	0.0468564	-0.01025677	0.1384204	0.00525267	-0.17470209	0.02778673	-0.11767749	0.03078467	-0.05312705	0.03062439	0.01627831	0.02851337	0.11218369	0.02001853	-0.10140223	0.07755846	-0.04758571	0.0690276	0.01180187	0.0588068	0.0706147	0.04533749	0.15147699	0.06616538	0.00759433	-0.03884315	5.0955472791
samw	F	L	lei	4X	3	960x718	0.007858	-0.04822561	-0.1163607	-0.2204529	-0.03195374	-0.23560684	0.01682841	-0.15737298	0.08942023	0.11713772	0.06376826	0.19026764	0.05166356	0.01345217	-0.05749797	0.00256756	-0.01724386	0.09061248	0.00249785	0.08833602	0.01893178	0.15234457	0.02298443	0.16691223	-0.00603589	0.19231187	-0.01856818	0.18068871	-0.06734995	0.14636445	-0.10367478	0.09980615	-0.12384763	0.0503074	-0.1274554	0.00228819	-0.1238262	-0.09115924	-0.1080262	-0.14100292	-0.0924122	-0.18571932	-0.06736959	-0.23302096	-0.00756124	-0.21939843	0.05045528	-0.19035665	0.07436377	-0.10699238	0.09958846	-0.05997165	0.10078694	-0.00983621	0.09649722	0.05218088	0.08671295	0.1495614	0.03976105	0.19093601	0.02870119	-0.01954012	-0.08143573	0.06144823	-0.03693137	0.11204286	-0.02060657	-0.14836412	-0.02300434	-0.07160519	-0.01702407	0.04591761	-0.00914867	0.13752747	0.00547051	-0.17417293	0.02589104	-0.11661212	0.02963342	-0.05134639	0.03043965	0.01879117	0.0280434	0.11639652	0.02106752	-0.10103978	0.07771186	-0.04538685	0.06896706	0.01598206	0.05811009	0.07664619	0.04365946	0.15090309	0.06348219	0.00545293	-0.0381033	5.1990876788
samw	F	L	lei	4X	44	960x718	0.007858	-0.0472972	-0.11830602	-0.22436805	-0.029072	-0.23789639	0.02058826	-0.15389202	0.08886319	0.11915703	0.06187732	0.18884085	0.05473757	0.01707064	-0.05458659	0.00406305	-0.01884539	0.09007603	0.0020756	0.08763975	0.01874886	0.15886016	0.02249701	0.16491036	-0.00429078	0.19007217	-0.01873257	0.17902231	-0.06711286	0.14338489	-0.10139831	0.09754689	-0.12048494	0.04892069	-0.12752901	0.00085442	-0.12567415	-0.09203048	-0.10811144	-0.14120446	-0.09133966	-0.18567597	-0.06665268	-0.23560244	-0.00851825	-0.22047628	0.05078907	-0.19066633	0.07366725	-0.10767534	0.0972457	-0.06110742	0.09847078	-0.01130398	0.09462586	0.05044752	0.08569336	0.14830087	0.04107402	0.18923236	0.03137739	-0.01969479	-0.08100364	0.06204451	-0.03557326	0.11243419	-0.0191464	-0.15053635	-0.02290859	-0.07331169	-0.01849911	0.04505149	-0.01010115	0.13654893	0.0060789	-0.17602171	0.0275821	-0.11746169	0.02954847	-0.05118305	0.02904344	0.02006638	0.02694152	0.12017963	0.02173754	-0.09785923	0.07397212	-0.04156468	0.0655159	0.02044771	0.05513808	0.0819653	0.04174064	0.1511957	0.06574662	0.00849568	-0.03748979	4.9126569169
samw	F	L	lei	4X	55	960x718	0.007858	-0.04339477	-0.11738649	-0.22178477	-0.03090768	-0.23623901	0.02019953	-0.16037912	0.08876613	0.11299211	0.06391839	0.1869171	0.04944187	0.01959992	-0.05524867	0.00350302	-0.01723867	0.0887175	0.00148549	0.08645441	0.01825554	0.155572	0.02023624	0.16724864	-0.00630146	0.19371523	-0.01951954	0.18036549	-0.06704829	0.14591045	-0.10319325	0.09941334	-0.1229836	0.05007659	-0.12735624	0.00205496	-0.12408144	-0.0912358	-0.10779933	-0.14086726	-0.09191078	-0.18553252	-0.06716103	-0.23381357	-0.00813377	-0.22045946	0.05061247	-0.19121772	0.07464501	-0.10756137	0.09941237	-0.06057412	0.10048676	-0.01047847	0.09626816	0.05146425	0.08639447	0.14755211	0.03768634	0.1887885	0.03045812	-0.01515408	-0.08166021	0.06474288	-0.03583551	0.11475461	-0.02008772	-0.14909639	-0.0217977	-0.07222384	-0.01651157	0.04532417	-0.00934029	0.13696466	0.00425075	-0.17475767	0.02780347	-0.11671118	0.03037087	-0.05098444	0.03037523	0.019678	0.0280408	0.11857969	0.01952203	-0.10293019	0.07747287	-0.04601884	0.06902889	0.01667011	0.05785689	0.07859844	0.04289606	0.14743344	0.06329681	0.00832296	-0.03767832	5.0096350455
samw	F	L	lei	4X	57	960x718	0.007858	-0.04470763	-0.11742116	-0.2233327	-0.0321322	-0.23795756	0.01937996	-0.15060178	0.09087417	0.1172479	0.06233665	0.19073704	0.05231909	0.01643191	-0.05792348	0.00823289	-0.01704965	0.09068587	0.00153692	0.08905371	0.01819191	0.14089089	0.02161206	0.16971545	-0.00498325	0.19281334	-0.020045	0.17985166	-0.06754732	0.1454219	-0.10315689	0.09966044	-0.12413576	0.05018386	-0.12889865	0.0020951	-0.12507288	-0.09101904	-0.1074404	-0.14067683	-0.09165247	-0.18590832	-0.06766893	-0.23611773	-0.00853946	-0.21983916	0.05112519	-0.19008729	0.0744169	-0.10656124	0.09863756	-0.05965683	0.09943429	-0.00965512	0.09474047	0.05219935	0.08471193	0.15016559	0.03975192	0.19136076	0.03058083	-0.01618285	-0.08211599	0.06442776	-0.03608506	0.11501161	-0.01896194	-0.14875452	-0.02227275	-0.07127783	-0.01628306	0.04710088	-0.00970789	0.13888405	0.00541161	-0.17557869	0.02767134	-0.11808869	0.03085403	-0.05295533	0.0314445	0.01710858	0.02927781	0.11315866	0.01939322	-0.0987203	0.07646585	-0.04595695	0.06851328	0.01222036	0.05882267	0.06970125	0.04516233	0.15139511	0.06477619	0.00788044	-0.03834845	5.1883701438
samw	F	L	lei	4X	6	960x718	0.007858	-0.04813597	-0.11609901	-0.22287114	-0.03062662	-0.23646847	0.01919417	-0.15508885	0.08872762	0.11932495	0.06232292	0.18819416	0.05437616	0.01496424	-0.05669299	0.00216653	-0.01662562	0.08957589	0.00204658	0.08795437	0.01917054	0.15465288	0.02211851	0.16625782	-0.00528853	0.19243301	-0.02064346	0.18093513	-0.06817067	0.14600357	-0.10416021	0.09924122	-0.1234306	0.04995609	-0.12697618	0.0020508	-0.12346246	-0.09122638	-0.10775378	-0.14103848	-0.09241827	-0.18598298	-0.06783363	-0.23437347	-0.0081863	-0.21959638	0.05048878	-0.19010584	0.07381603	-0.1068558	0.09775447	-0.06007704	0.09905745	-0.01005319	0.09532232	0.05198389	0.08636454	0.14915623	0.03931249	0.18947621	0.03168633	-0.01944731	-0.08076176	0.0619286	-0.03661783	0.11224654	-0.01999546	-0.15006749	-0.02246244	-0.07304559	-0.01656466	0.04491261	-0.00888617	0.13674117	0.00548999	-0.17471413	0.02699592	-0.11664103	0.02985341	-0.05085808	0.03038475	0.01987286	0.02865648	0.11855007	0.02121953	-0.10029463	0.07359178	-0.04425324	0.06662021	0.01743305	0.05716747	0.07843513	0.04361959	0.15111884	0.06592561	0.00562963	-0.037627	5.1679216541
samw	F	L	lei	4X	60	960x718	0.007858	-0.04329967	-0.11919867	-0.22242818	-0.03122389	-0.23721517	0.0200915	-0.15268952	0.09059781	0.11690922	0.06232487	0.18925562	0.0526045	0.02017321	-0.0551829	0.00740626	-0.01778694	0.08786832	0.00122516	0.08573554	0.01792567	0.14625196	0.02141814	0.16615316	-0.0058731	0.19405966	-0.02125914	0.17928025	-0.06684625	0.14513457	-0.10244929	0.09960144	-0.12337771	0.05023717	-0.12896294	0.00195071	-0.1260294	-0.09159233	-0.10901641	-0.14132452	-0.09254644	-0.18604328	-0.0673065	-0.23502604	-0.00785269	-0.219919	0.05112902	-0.19017535	0.07430806	-0.10683482	0.09961351	-0.05975145	0.10104911	-0.00951605	0.09679502	0.05257639	0.08676143	0.14979312	0.0390748	0.19072408	0.03002644	-0.01604694	-0.08207341	0.06440816	-0.03603215	0.11432478	-0.01967127	-0.14847	-0.02334794	-0.07136592	-0.01711321	0.04646724	-0.00993768	0.13802983	0.00502192	-0.17585058	0.02765784	-0.11856121	0.03045573	-0.05363509	0.03066715	0.01615627	0.02824056	0.11294323	0.01920782	-0.09929592	0.07677981	-0.04525799	0.06874133	0.01430921	0.05864262	0.07315613	0.04461294	0.15065919	0.06566287	0.01073433	-0.03754769	4.8215783757
samw	F	L	lei	4X	9	960x718	0.007858	-0.04509084	-0.11743195	-0.22047408	-0.0293352	-0.23485203	0.01684001	-0.15952505	0.0883484	0.11965031	0.06197413	0.19097376	0.05232291	0.01598997	-0.05718036	0.00307433	-0.01833963	0.08696618	0.0015566	0.0842374	0.01905943	0.1476034	0.02218557	0.16705832	-0.00639722	0.19303253	-0.02145816	0.1822585	-0.06837649	0.14744117	-0.10442418	0.10080635	-0.12468498	0.05115588	-0.12894267	0.00299419	-0.12521391	-0.09025474	-0.10762562	-0.13969976	-0.09108278	-0.18406166	-0.06594373	-0.2321229	-0.00709253	-0.21817785	0.05079006	-0.18902565	0.07450103	-0.10568107	0.09981983	-0.05859799	0.10111608	-0.00837642	0.09690472	0.05374674	0.08706696	0.15112869	0.03953899	0.19161152	0.02946702	-0.01733849	-0.08172788	0.06295199	-0.03673036	0.11314315	-0.02050421	-0.14833945	-0.02135773	-0.07156303	-0.01695162	0.0459541	-0.00959171	0.13745706	0.00521253	-0.17487437	0.02701098	-0.11792598	0.03076238	-0.05335562	0.03131887	0.01604078	0.02886877	0.11308353	0.02041964	-0.10478742	0.07473702	-0.04920692	0.06820583	0.01211291	0.05952731	0.07254484	0.04555634	0.15304474	0.06582601	0.00726897	-0.03854449	5.087756188
star	F	L	lei	4X	114	960x718	0.007858	-0.04755559	-0.11973679	-0.21877012	-0.03326613	-0.23533208	0.01958534	-0.15685081	0.08854102	0.11212677	0.06663188	0.19057483	0.05401805	0.01689803	-0.05682857	0.00437748	-0.01629695	0.08645967	0.00175489	0.08416768	0.01891148	0.15330521	0.02293795	0.16455493	-0.00603317	0.19129539	-0.02133738	0.1793681	-0.06769553	0.14644182	-0.10477976	0.10071113	-0.12785858	0.05026882	-0.13350328	0.00162621	-0.12919904	-0.09124566	-0.10848628	-0.1401213	-0.09048675	-0.1841796	-0.06519349	-0.23383313	-0.00768421	-0.21800106	0.04948816	-0.18902359	0.07287767	-0.10651028	0.10025776	-0.05924053	0.10212218	-0.00886796	0.09764143	0.05328915	0.08715188	0.15102134	0.03983407	0.19079711	0.03077268	-0.01874535	-0.08384962	0.06169872	-0.03751425	0.11194584	-0.02153621	-0.14697052	-0.02222431	-0.07066698	-0.01537226	0.04591778	-0.00822848	0.1369707	0.00563171	-0.17471596	0.02735515	-0.11740133	0.03058025	-0.05243137	0.03123368	0.01737446	0.02828046	0.11534281	0.02086683	-0.10066804	0.07717531	-0.04479238	0.06944673	0.01676896	0.05901332	0.07748559	0.04437264	0.14872301	0.06849379	0.0064121	-0.03786524	4.9407564085
star	F	L	lei	4X	13	960x718	0.007858	-0.047656	-0.11557684	-0.22249555	-0.02992217	-0.23543503	0.01973651	-0.16110113	0.0854164	0.12050387	0.06095515	0.19009626	0.05241104	0.01635872	-0.05522325	0.00462869	-0.0164867	0.08692668	0.00114995	0.0843609	0.01855074	0.15017939	0.02142357	0.16848994	-0.0065653	0.1941012	-0.02177495	0.18072064	-0.06786899	0.14743117	-0.10549194	0.0999332	-0.12392557	0.05062943	-0.12646422	0.00278849	-0.12284875	-0.09044111	-0.10730869	-0.13996894	-0.09147111	-0.18458091	-0.06676273	-0.23407173	-0.00811625	-0.21760335	0.04968272	-0.1882348	0.07243548	-0.10590614	0.09824005	-0.05906622	0.10008074	-0.00898673	0.09611154	0.05298471	0.08637865	0.15021766	0.03931744	0.19131377	0.02985832	-0.01839323	-0.08032702	0.06339292	-0.03586592	0.11438272	-0.02042017	-0.14924194	-0.02255603	-0.07209946	-0.01653766	0.04574441	-0.00848526	0.13796979	0.00463882	-0.17467211	0.02689957	-0.1175497	0.0301625	-0.05279146	0.03118758	0.01684821	0.02839716	0.11410565	0.01989234	-0.10444504	0.0759857	-0.04837448	0.06870922	0.01352285	0.0589407	0.0745588	0.04469728	0.15294063	0.06539448	0.0079844	-0.03665414	5.3573314207
star	F	L	lei	4X	16	960x718	0.007858	-0.05004017	-0.1149525	-0.22107204	-0.03220179	-0.23699563	0.01451034	-0.15863915	0.08845312	0.11273058	0.06515715	0.19018803	0.05156064	0.01660006	-0.05500354	0.00378586	-0.01698053	0.08790759	0.00203309	0.08511293	0.0174371	0.15866136	0.02138598	0.17021003	-0.00619467	0.19396202	-0.02266715	0.17969472	-0.06793608	0.14420458	-0.10256599	0.0980458	-0.12123272	0.04922677	-0.12570118	0.00146849	-0.12271041	-0.09141449	-0.10639903	-0.14085797	-0.09077904	-0.18558681	-0.06653028	-0.23428252	-0.00768356	-0.21951192	0.05081057	-0.19031366	0.07446412	-0.10702605	0.09817942	-0.06033543	0.09891081	-0.01050635	0.09451555	0.05122595	0.08499911	0.14897782	0.04030072	0.19133728	0.02895686	-0.01922055	-0.08016494	0.06398667	-0.0358291	0.11564743	-0.02045792	-0.14867472	-0.02180788	-0.07171647	-0.01555535	0.04589337	-0.00846042	0.13782431	0.00477929	-0.17633861	0.02522641	-0.11842091	0.02958788	-0.05269524	0.03080937	0.01795536	0.02815981	0.11708279	0.01982901	-0.10146355	0.07512483	-0.04422924	0.06756965	0.01882092	0.05743815	0.08104299	0.04287352	0.14861188	0.06516226	0.00913591	-0.0364207	5.1645763307
star	F	L	lei	4X	20	960x718	0.007858	-0.04711421	-0.1171694	-0.22445037	-0.03057631	-0.23717024	0.01626558	-0.15218769	0.09007431	0.1181554	0.06137694	0.18932842	0.05297824	0.01592483	-0.05664344	0.0065162	-0.01674762	0.08976759	0.00146335	0.08763262	0.01720966	0.14565247	0.02132251	0.16747216	-0.0059708	0.19585053	-0.01773857	0.17995017	-0.06663518	0.14593111	-0.10251977	0.09986115	-0.12204837	0.05078113	-0.12800088	0.00261703	-0.12525666	-0.09044311	-0.10726118	-0.14021127	-0.09178859	-0.18601784	-0.06865495	-0.23459046	-0.00839668	-0.22019644	0.05134102	-0.19015784	0.0745593	-0.1064554	0.09815056	-0.0595941	0.0992538	-0.00953552	0.09521726	0.05240682	0.08557447	0.14938623	0.03852984	0.19152076	0.02920753	-0.01817552	-0.08200824	0.06264347	-0.03668019	0.11320579	-0.02055177	-0.15021839	-0.02100774	-0.07242654	-0.01515816	0.04646621	-0.00899169	0.13905064	0.00451215	-0.1753689	0.02581939	-0.11797011	0.03016247	-0.05283216	0.03135228	0.01719838	0.02824441	0.11385374	0.01912536	-0.09857021	0.07779857	-0.04489089	0.06906648	0.01437234	0.05859432	0.0730262	0.04483071	0.15124433	0.0651277	0.00876146	-0.03735201	4.9212487926
star	F	L	lei	4X	52	960x718	0.007858	-0.04346405	-0.11786307	-0.22335169	-0.0295545	-0.23654413	0.01388271	-0.1564784	0.09070315	0.11874658	0.0608578	0.1874069	0.05278721	0.02147791	-0.05501701	0.01139065	-0.01767006	0.0871334	0.00164294	0.08501291	0.01826249	0.14727056	0.02241376	0.16630849	-0.00576884	0.19145321	-0.02321281	0.17893543	-0.06757686	0.14628766	-0.10519516	0.09941247	-0.12503617	0.04974728	-0.12964463	0.00159889	-0.12554352	-0.09141883	-0.10705487	-0.14101194	-0.09095193	-0.18634338	-0.06706281	-0.23388071	-0.00677221	-0.2196828	0.05202913	-0.19016989	0.07576155	-0.10634765	0.1004685	-0.05922948	0.1015274	-0.00900961	0.09716594	0.05305613	0.08697925	0.15019772	0.03908525	0.18862933	0.0298268	-0.01431946	-0.08267351	0.0647491	-0.03583897	0.11442191	-0.01974187	-0.14796089	-0.02459262	-0.0708145	-0.0177243	0.04640753	-0.00983332	0.13740209	0.00547421	-0.17579248	0.0257106	-0.11861326	0.03076094	-0.05371144	0.0315806	0.01597594	0.02831342	0.11290298	0.01988842	-0.10150638	0.07787833	-0.04680375	0.06922364	0.01356197	0.0588322	0.07328821	0.04492781	0.15073097	0.06564333	0.01294853	-0.03729834	4.9722651936
star	F	L	lei	4X	54	960x718	0.007858	-0.04848278	-0.11475586	-0.22243581	-0.0311527	-0.23935253	0.01307962	-0.15447978	0.08862655	0.11758271	0.06114026	0.19068387	0.05295355	0.01441651	-0.05521924	0.00501864	-0.01642222	0.08999251	0.00245299	0.08717146	0.01876256	0.15246185	0.02161172	0.16785158	-0.00584546	0.19466143	-0.02015331	0.18022586	-0.06773439	0.14499233	-0.10278313	0.09868291	-0.12149175	0.0497767	-0.12570007	0.00202143	-0.12240902	-0.0908781	-0.10605716	-0.14023355	-0.09027305	-0.18498012	-0.0661971	-0.23569546	-0.00834188	-0.22015579	0.05178469	-0.18984232	0.07428115	-0.10654915	0.09718148	-0.05994968	0.09821923	-0.01010946	0.09422383	0.05164689	0.08497165	0.14864849	0.03887946	0.19196819	0.02934791	-0.02016533	-0.07891241	0.06260477	-0.0363749	0.11367869	-0.02117853	-0.14881096	-0.0235318	-0.07155792	-0.01640806	0.04664672	-0.00882626	0.13878435	0.00509656	-0.17790568	0.02578315	-0.11951378	0.03050516	-0.05333354	0.03085119	0.01776769	0.02849689	0.11698487	0.02036198	-0.09889807	0.0753559	-0.04365994	0.06674226	0.01730098	0.05658121	0.07775155	0.04335471	0.15164804	0.06587012	0.00601873	-0.03674747	5.2081117249
star	F	L	lei	4X	61	960x718	0.007858	-0.0476762	-0.11588856	-0.22407411	-0.03013489	-0.23930504	0.01573605	-0.15602819	0.08703966	0.11754517	0.06191028	0.18870149	0.05251045	0.01872332	-0.05437819	0.00825426	-0.01572134	0.08846	0.00127747	0.08653304	0.01802752	0.15501861	0.02079908	0.16613478	-0.00627639	0.19197928	-0.02062501	0.17859641	-0.06692015	0.14531283	-0.10375941	0.09883939	-0.12370393	0.04953703	-0.12759814	0.00169697	-0.12392631	-0.09095434	-0.1063847	-0.14013035	-0.090309	-0.1848491	-0.06645121	-0.2361806	-0.00920546	-0.21979754	0.05044863	-0.18965803	0.07266886	-0.10697614	0.09693043	-0.06036413	0.09870449	-0.01044927	0.0951993	0.05141052	0.08614724	0.14831221	0.03913687	0.18970192	0.03018839	-0.01785049	-0.08091305	0.06320305	-0.03618302	0.11355438	-0.02071096	-0.14962457	-0.02077078	-0.07229356	-0.01446875	0.04590035	-0.00893711	0.13772849	0.00477123	-0.17739028	0.02609573	-0.11911835	0.03045367	-0.0530411	0.03099413	0.01797999	0.02838305	0.11699042	0.01971273	-0.09980787	0.07562883	-0.0436613	0.06849084	0.01823952	0.05849619	0.07917149	0.04365988	0.15078439	0.06567218	0.01092123	-0.03581682	4.9919344863
