genotype	sex	side	microscope	magnification	ID	Scale	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6	X7	Y7	X8	Y8	X9	Y9	X10	Y10	X11	Y11	X12	Y12	X13	Y13	X14	Y14	X15	Y15	X16	Y16	X17	Y17	X18	Y18	X19	Y19	X20	Y20	X21	Y21	X22	Y22	X23	Y23	X24	Y24	X25	Y25	X26	Y26	X27	Y27	X28	Y28	X29	Y29	X30	Y30	X31	Y31	X32	Y32	X33	Y33	X34	Y34	X35	Y35	X36	Y36	X37	Y37	X38	Y38	X39	Y39	X40	Y40	X41	Y41	X42	Y42	X43	Y43	X44	Y44	X45	Y45	X46	Y46	X47	Y47	X48	Y48	CentroidSize
egfr	F	L	oly	4X	117	0.00704	-0.04760015	-0.11508605	-0.2230664	-0.02863267	-0.23914502	0.02036777	-0.15178229	0.09013924	0.1177428	0.06162291	0.19185019	0.05111705	0.02003162	-0.05472291	0.00580439	-0.01731725	0.08622055	-0.0004275	0.08403214	0.01689014	0.14542421	0.02135919	0.16756471	-0.00861455	0.19449764	-0.0182506	0.18522007	-0.06794165	0.14861404	-0.10295116	0.10079839	-0.12179978	0.05048144	-0.12678622	0.00114675	-0.12326938	-0.09204436	-0.10495752	-0.14106246	-0.08874919	-0.18554731	-0.06453286	-0.23567404	-0.00664439	-0.22012826	0.05412948	-0.18848075	0.07647042	-0.10394772	0.09742673	-0.05763425	0.09755804	-0.0085313	0.09284565	0.05392489	0.08288648	0.15131964	0.03759771	0.19274918	0.02756193	-0.01720822	-0.08041342	0.06454313	-0.03704769	0.11521365	-0.0220569	-0.14933047	-0.02007714	-0.07197868	-0.01544501	0.04639324	-0.01006366	0.13851178	0.00424051	-0.17866425	0.02803348	-0.12198733	0.03055978	-0.05679215	0.03012888	0.0138115	0.02732001	0.11068831	0.01799615	-0.09917291	0.07538555	-0.04592849	0.06693131	0.01361568	0.05692116	0.07231977	0.04326569	0.15232074	0.06376714	0.01086638	-0.03673492	4.473
egfr	F	L	oly	4X	118	0.00704	-0.04975875	-0.11552696	-0.22286473	-0.02916998	-0.2389006	0.01881631	-0.15326586	0.09097328	0.1155771	0.0613725	0.19108781	0.05010387	0.02181086	-0.05437229	0.00896042	-0.01644518	0.08789486	-0.0003514	0.08497344	0.01753395	0.15399614	0.02015705	0.16530115	-0.0081023	0.19161558	-0.01431969	0.1812787	-0.06531567	0.14674939	-0.10127132	0.09977493	-0.12241942	0.04920462	-0.12757221	-0.00020786	-0.12384176	-0.09338647	-0.10566632	-0.14227899	-0.08905958	-0.18642001	-0.0643948	-0.23562253	-0.00656542	-0.22100876	0.0530656	-0.19020031	0.07634901	-0.10585668	0.09867263	-0.05948465	0.09898793	-0.01038659	0.09430598	0.05193791	0.08406901	0.14823962	0.03683236	0.19127408	0.02736659	-0.01870795	-0.08075354	0.06322487	-0.03795736	0.11360335	-0.02218745	-0.14857512	-0.02090766	-0.07158608	-0.01587937	0.04618218	-0.0104294	0.13791457	0.00348613	-0.17832304	0.02773962	-0.12047741	0.03069301	-0.05393082	0.03020031	0.01812051	0.02716066	0.1169073	0.01878801	-0.09906176	0.07543143	-0.04395129	0.06703402	0.01756029	0.05625499	0.07802788	0.04124733	0.15063327	0.06232936	0.01240543	-0.03646186	4.226
egfr	F	L	oly	4X	119	0.00704	-0.04811814	-0.11450662	-0.22325019	-0.02834324	-0.23923334	0.01700509	-0.15401381	0.08964595	0.11621566	0.06155486	0.19267872	0.05162575	0.01916263	-0.05609358	0.00322748	-0.01727082	0.08472436	-0.00037958	0.083328	0.01780207	0.15356873	0.02080731	0.1642368	-0.00745762	0.19031831	-0.01608173	0.18481061	-0.06761899	0.14849279	-0.10299924	0.10096487	-0.12405527	0.0500778	-0.12882186	0.00071791	-0.12396583	-0.09183202	-0.10353823	-0.14042697	-0.0869065	-0.18479935	-0.06326813	-0.2360198	-0.0067902	-0.21920947	0.05301198	-0.18825769	0.07565278	-0.10434541	0.09851446	-0.05796705	0.09926509	-0.00880153	0.09486675	0.0536341	0.08466424	0.14912415	0.03530542	0.19187873	0.02867839	-0.01764475	-0.08104998	0.0626433	-0.03756421	0.11227284	-0.02117828	-0.15007894	-0.02096294	-0.07309296	-0.01643448	0.04465751	-0.01005947	0.13655991	0.0034806	-0.17874968	0.02651681	-0.12094269	0.02992485	-0.05440401	0.02993552	0.0176884	0.02784292	0.11651027	0.01882582	-0.09895408	0.07631684	-0.04390799	0.06802276	0.01761387	0.05738042	0.0780348	0.04234194	0.15183554	0.06384915	0.00907178	-0.03749096	4.765
egfr	F	L	oly	4X	12	0.00704	-0.04611675	-0.11548052	-0.22353926	-0.02930118	-0.23946361	0.01723496	-0.15032125	0.091216	0.11453027	0.06289944	0.18957751	0.0500151	0.02191689	-0.05361634	0.01011627	-0.01679692	0.08728889	0.00007599	0.08449723	0.01727641	0.14787992	0.02250637	0.16954995	-0.00839978	0.18953608	-0.01958999	0.18572869	-0.06943745	0.14831239	-0.10454189	0.10010448	-0.12372976	0.04949154	-0.1276487	0.00018882	-0.12330586	-0.09302178	-0.10515246	-0.14210026	-0.08909609	-0.18661036	-0.06482591	-0.23624275	-0.00651898	-0.22035181	0.05356645	-0.18917672	0.07641476	-0.10468048	0.09835417	-0.05823502	0.09874349	-0.00901065	0.09424354	0.05354561	0.08423165	0.15029454	0.03671461	0.18956382	0.02701927	-0.01657496	-0.07955366	0.0659684	-0.03641243	0.11690813	-0.02144764	-0.1489151	-0.02032727	-0.07212867	-0.01537236	0.04537135	-0.01053751	0.13667646	0.00388393	-0.17909348	0.02783137	-0.12192442	0.03092595	-0.05620278	0.03010537	0.01495197	0.02747358	0.11266962	0.01889658	-0.09784187	0.07606463	-0.04436184	0.06797387	0.01531983	0.05753274	0.07395516	0.04286693	0.14958014	0.06346442	0.01238988	-0.03643889	4.403
egfr	F	L	oly	4X	120	0.00704	-0.04784477	-0.11432003	-0.22366899	-0.03145325	-0.23940607	0.01509271	-0.15075302	0.091076	0.1199807	0.05977472	0.18919468	0.0502707	0.01932338	-0.05447834	0.0063894	-0.01687883	0.08532215	-0.00003398	0.08391448	0.01772623	0.15253906	0.01958106	0.16501901	-0.00927237	0.19204906	-0.01686309	0.18251965	-0.06633925	0.14752354	-0.10224303	0.10000864	-0.12212892	0.04957915	-0.12593588	0.0003519	-0.12196377	-0.09295214	-0.10493406	-0.14229657	-0.08954211	-0.18729842	-0.06569357	-0.23722602	-0.0065042	-0.21901874	0.05252446	-0.18851839	0.07542304	-0.1049367	0.09954697	-0.05843487	0.10083807	-0.00909549	0.09684856	0.05358524	0.08686338	0.14838697	0.03504368	0.19025788	0.02526472	-0.01767761	-0.08002651	0.06303131	-0.036862	0.113117	-0.02191224	-0.14985826	-0.02263665	-0.07290248	-0.01680557	0.04457358	-0.01013095	0.13667552	0.00221569	-0.17886203	0.0258056	-0.12122978	0.03037531	-0.05475814	0.03120071	0.01727102	0.02827397	0.11589719	0.01892476	-0.09713066	0.07562037	-0.04253433	0.06811299	0.01845843	0.05847878	0.07851415	0.04449552	0.15283284	0.06422188	0.01008754	-0.03664125	4.524
egfr	F	L	oly	4X	121	0.00704	-0.05036138	-0.11362745	-0.22382773	-0.02774135	-0.23866564	0.01876403	-0.15610716	0.08853722	0.11968019	0.0593568	0.18990497	0.0513207	0.01674792	-0.05558051	0.01126972	-0.01603849	0.08896996	-0.00017503	0.08729117	0.0175402	0.15182481	0.01994959	0.16628759	-0.00853046	0.19368271	-0.01659178	0.1828808	-0.06666404	0.14739133	-0.10252899	0.09971068	-0.12257252	0.04920017	-0.12648529	0.00002777	-0.12221937	-0.09290887	-0.10418881	-0.14184447	-0.08835285	-0.18621808	-0.06432567	-0.23549302	-0.0064609	-0.22022629	0.05295955	-0.18921178	0.07552237	-0.10528714	0.09713101	-0.05909988	0.09785115	-0.01004317	0.09390984	0.05238232	0.08450698	0.14788527	0.035643	0.1899685	0.03053184	-0.01971701	-0.07964905	0.06272444	-0.03738021	0.11342662	-0.02207789	-0.1485518	-0.02126044	-0.07136589	-0.01586004	0.04676613	-0.01073519	0.13877594	0.00286139	-0.17744733	0.02734491	-0.11994299	0.03011365	-0.05379418	0.02984415	0.01785687	0.02727171	0.11605141	0.01811294	-0.10100921	0.07491913	-0.0457706	0.06756297	0.01599076	0.05764397	0.07647049	0.0423578	0.15265473	0.06373988	0.01107034	-0.03625046	4.614
egfr	F	L	oly	4X	122	0.00704	-0.04827959	-0.11616446	-0.22216213	-0.03136381	-0.23934051	0.02052835	-0.15166737	0.0905644	0.11572223	0.06173219	0.19146173	0.05048272	0.02212342	-0.05397075	0.01009883	-0.01637641	0.08608651	-0.00121951	0.08382314	0.01664564	0.14890723	0.01913789	0.16589157	-0.00926285	0.19358052	-0.0145046	0.18181391	-0.06557044	0.14687104	-0.100807	0.10033224	-0.12221846	0.04988314	-0.12802235	0.000396	-0.12440557	-0.09286504	-0.1060166	-0.14194683	-0.08970396	-0.18639141	-0.06522971	-0.23634824	-0.00716809	-0.22061562	0.05304738	-0.18938721	0.07566634	-0.10522925	0.09849885	-0.058788	0.09922934	-0.00958114	0.09473016	0.05287598	0.08440411	0.14873946	0.03574916	0.19225001	0.02630446	-0.01795982	-0.08073418	0.06362542	-0.03733458	0.11409653	-0.02206702	-0.1480716	-0.02079827	-0.07095847	-0.01542386	0.04686652	-0.01103747	0.13875388	0.00227079	-0.17889461	0.02878841	-0.12168822	0.03141441	-0.05587496	0.03092588	0.01538582	0.0274934	0.11302264	0.01738291	-0.09782963	0.07746623	-0.04394614	0.06884857	0.01631027	0.05795313	0.07546737	0.04276105	0.15122778	0.06386063	0.01221261	-0.03648645	4.291
egfr	F	L	oly	4X	123	0.00704	-0.0469379	-0.11620216	-0.21968506	-0.03697691	-0.23986085	0.02234131	-0.14910784	0.09124875	0.1162114	0.06320066	0.19130067	0.04829255	0.01602556	-0.05592423	0.00479162	-0.01642763	0.08696097	-0.00019822	0.08445278	0.01721029	0.14709143	0.02106995	0.16687197	-0.00846489	0.19435459	-0.01827378	0.18211671	-0.06585579	0.14805408	-0.10198385	0.10087858	-0.1221546	0.05045163	-0.12795432	0.0009132	-0.12453737	-0.09227342	-0.10529873	-0.14133193	-0.08888004	-0.18640828	-0.06540461	-0.2384169	-0.00740294	-0.21950836	0.05331336	-0.18822886	0.07562492	-0.10425592	0.09924924	-0.05768132	0.1003392	-0.0083023	0.09598441	0.05436908	0.08563682	0.15027573	0.03587636	0.19233714	0.02570058	-0.01862484	-0.08082491	0.06313742	-0.03725033	0.11366363	-0.02196819	-0.14781354	-0.02257948	-0.07081991	-0.01536017	0.0464206	-0.00938698	0.13830539	0.00377397	-0.17866068	0.02818344	-0.1216915	0.03066832	-0.05614617	0.03092525	0.01487336	0.02815299	0.11219971	0.01825083	-0.0967205	0.07645527	-0.043545	0.06831563	0.01589234	0.0582158	0.0742313	0.04352311	0.15216097	0.06472406	0.00767919	-0.03696694	4.629
egfr	F	L	oly	4X	124	0.00704	-0.04949487	-0.11449039	-0.22362009	-0.02680432	-0.23675714	0.01712273	-0.15370794	0.08987834	0.1171064	0.06157042	0.18994979	0.0504003	0.01636492	-0.05659314	0.00676414	-0.01729311	0.08579947	-0.00063256	0.08340133	0.01800523	0.14938928	0.02113594	0.16603578	-0.00918905	0.19161097	-0.01323691	0.18614773	-0.06747211	0.15041314	-0.10456933	0.10199925	-0.12505868	0.05085744	-0.12849208	0.00144115	-0.12341745	-0.09200999	-0.10523808	-0.14132357	-0.08955999	-0.18588953	-0.06516432	-0.23400135	-0.00629682	-0.21891182	0.05203448	-0.18845975	0.07523296	-0.10448586	0.09895601	-0.05789286	0.09982591	-0.00851756	0.0953847	0.05415906	0.08506345	0.14995452	0.03534193	0.19298471	0.02797936	-0.01913229	-0.08059169	0.06259358	-0.03756727	0.11304142	-0.02193901	-0.14953536	-0.02050135	-0.07259629	-0.01595851	0.04508624	-0.0106005	0.13688977	0.00256586	-0.17693471	0.02732703	-0.12004097	0.03087243	-0.05454815	0.03089295	0.01638528	0.02825257	0.11364242	0.01909034	-0.09931157	0.07735903	-0.04506337	0.06906019	0.01557509	0.05828227	0.07502697	0.04295709	0.15130363	0.0638978	0.00831155	-0.03782266	4.491
egfr	F	L	oly	4X	125	0.00704	-0.04858043	-0.11646347	-0.22240941	-0.02747206	-0.23652849	0.01875658	-0.15211455	0.09105468	0.11743645	0.06156125	0.19400996	0.05018624	0.01712641	-0.0573336	0.00419807	-0.01737994	0.08516554	-0.00075128	0.08301991	0.01753355	0.14730524	0.02189522	0.16494003	-0.0088778	0.1930164	-0.01174241	0.18440448	-0.06631738	0.14947466	-0.10251186	0.10214091	-0.12404757	0.05115076	-0.12917236	0.00147945	-0.12516941	-0.09199904	-0.10642454	-0.14113413	-0.08979981	-0.18542062	-0.06488258	-0.23353748	-0.0061822	-0.21929676	0.05271596	-0.18872498	0.07623516	-0.10426698	0.09915856	-0.05767846	0.09977821	-0.00831873	0.09539209	0.05435732	0.0851956	0.14978801	0.03489082	0.19363745	0.02696767	-0.01901617	-0.08182679	0.06218696	-0.03828692	0.11217557	-0.02187126	-0.14917091	-0.02050362	-0.07198329	-0.01609751	0.04609307	-0.00999008	0.13819189	0.00395555	-0.17663259	0.02733472	-0.12011068	0.03059863	-0.05503766	0.03092769	0.0154782	0.0284996	0.11218964	0.01859878	-0.09915789	0.07689177	-0.04553191	0.06841488	0.01445776	0.05815387	0.07346825	0.04383201	0.15325195	0.06341548	0.00650687	-0.03884011	4.537
egfr	F	L	oly	4X	13	0.00704	-0.04740213	-0.11474917	-0.22396267	-0.02883389	-0.23913577	0.0184145	-0.15194211	0.09008742	0.1182855	0.06023616	0.18946181	0.05095044	0.01858509	-0.05548691	0.00544256	-0.01607055	0.08792902	0.00086337	0.08483286	0.01783929	0.15059318	0.02225755	0.16626295	-0.00827744	0.19274683	-0.01727785	0.18497005	-0.06815569	0.14830879	-0.10353663	0.10022368	-0.12218701	0.04985968	-0.1263097	0.00062733	-0.12248978	-0.09262328	-0.10508089	-0.1417665	-0.08928187	-0.18636892	-0.06514412	-0.23612821	-0.00681139	-0.21992207	0.05312211	-0.18874846	0.07566857	-0.10462331	0.09796346	-0.05825634	0.09846536	-0.00910995	0.09386676	0.05331627	0.08373146	0.15025006	0.03716719	0.19067875	0.02567524	-0.01774824	-0.08011325	0.06377317	-0.03734766	0.11406881	-0.02214811	-0.15013682	-0.02009832	-0.07290698	-0.0154221	0.04525093	-0.00949067	0.13724119	0.00472028	-0.17846003	0.02724832	-0.12105746	0.03029479	-0.0550072	0.03018257	0.01650988	0.02751442	0.11466626	0.01941087	-0.09837966	0.07493657	-0.04410579	0.06744983	0.01647501	0.05745608	0.07575321	0.04215131	0.15161285	0.06302127	0.01006619	-0.03638217	4.567
egfr	F	L	oly	4X	14	0.00704	-0.04988166	-0.11249301	-0.22189703	-0.03128434	-0.2380093	0.0155678	-0.16150192	0.08687472	0.12070565	0.05879692	0.19116211	0.04829349	0.02027361	-0.0549516	0.00314619	-0.01597383	0.08918344	-0.00024505	0.08706221	0.01831228	0.15107895	0.02007965	0.16680616	-0.01029605	0.1929464	-0.01769699	0.18227282	-0.06623148	0.14749469	-0.10225956	0.1000424	-0.12240732	0.0496383	-0.12624369	0.00061603	-0.12168168	-0.09181557	-0.10257582	-0.14042161	-0.08652768	-0.1849729	-0.0634453	-0.2362709	-0.00666417	-0.21735718	0.05152987	-0.1874517	0.07467293	-0.1044223	0.09914183	-0.05808271	0.10000878	-0.00902567	0.09531734	0.05321025	0.08480269	0.14923793	0.03681992	0.19181365	0.02419659	-0.01744567	-0.08013254	0.06407188	-0.03763661	0.11462713	-0.02290799	-0.14907658	-0.020806	-0.07206421	-0.01492566	0.0456139	-0.01001967	0.13776082	0.00204257	-0.17719265	0.02625136	-0.11990107	0.03039884	-0.05387996	0.03132683	0.01769368	0.02868135	0.11568268	0.01874465	-0.10498945	0.07718774	-0.04906794	0.06942419	0.01350298	0.05888593	0.07489119	0.0436727	0.15421845	0.06245553	0.00997446	-0.03608046	4.855
egfr	F	L	oly	4X	15	0.00704	-0.04604221	-0.11561324	-0.22375591	-0.02832768	-0.23951721	0.01660518	-0.15100926	0.09207593	0.11728299	0.05938513	0.19057375	0.05013946	0.02349957	-0.05416017	0.00865825	-0.01697883	0.08638341	-0.00002376	0.08370275	0.01727622	0.15005831	0.02139803	0.16477626	-0.00796266	0.1916565	-0.01352626	0.18326667	-0.06603678	0.14823523	-0.10224921	0.10071983	-0.12313341	0.0499561	-0.12780814	0.00053498	-0.12362978	-0.09260728	-0.10503241	-0.14156442	-0.08873328	-0.18599455	-0.06461283	-0.23571815	-0.00697537	-0.22155334	0.05365252	-0.19046438	0.07727555	-0.10544482	0.09856428	-0.05904772	0.09833234	-0.00997966	0.09329914	0.05232675	0.08290136	0.14883693	0.03655812	0.19094111	0.02853877	-0.01623388	-0.08078046	0.06418352	-0.03804354	0.11358544	-0.0217951	-0.14932346	-0.02069248	-0.07221281	-0.01565899	0.04584216	-0.01022409	0.13769358	0.00370634	-0.18115718	0.03105559	-0.12332807	0.03240529	-0.05707585	0.0307016	0.01468856	0.02759612	0.11317591	0.01856193	-0.09623235	0.07604399	-0.04231449	0.06669072	0.0179045	0.05527892	0.07692129	0.03930038	0.15138882	0.06132889	0.01378386	-0.03667331	4.337
egfr	F	L	oly	4X	16	0.00704	-0.04989051	-0.11529318	-0.222512	-0.02540698	-0.23532607	0.02211812	-0.15466013	0.08928833	0.12062529	0.05974378	0.18807623	0.05429655	0.01495165	-0.05852795	0.00199173	-0.01733307	0.087605	0.00039281	0.08563579	0.01828949	0.14732698	0.02153654	0.16772467	-0.00747667	0.19125723	-0.0150644	0.18590088	-0.06826411	0.15082264	-0.10546463	0.10257669	-0.12802917	0.05073558	-0.1308878	0.00129899	-0.12497432	-0.09195133	-0.1055728	-0.14099005	-0.08918386	-0.18501918	-0.06425594	-0.23254603	-0.00584215	-0.21898416	0.05243632	-0.18830585	0.07556433	-0.10403442	0.09811031	-0.05751951	0.09872115	-0.00819569	0.09434626	0.05451851	0.08446311	0.15136748	0.03696029	0.19089935	0.03080655	-0.01905412	-0.08194308	0.06319982	-0.03807801	0.1139856	-0.02159485	-0.14952302	-0.02046613	-0.07287779	-0.01672322	0.04454224	-0.0104339	0.13583046	0.00392737	-0.17495205	0.02845004	-0.11859558	0.03018652	-0.05378477	0.02961063	0.01645157	0.02786726	0.11265288	0.01939869	-0.10063879	0.07568227	-0.04653239	0.06774608	0.01400086	0.05806832	0.07365912	0.04446242	0.15245826	0.06710474	0.00579795	-0.03876204	4.894
egfr	F	L	oly	4X	17	0.00704	-0.05317421	-0.1141099	-0.22384626	-0.02982225	-0.2398034	0.01662848	-0.14933483	0.09107836	0.11817668	0.06076931	0.19073112	0.05147001	0.01966713	-0.05405552	0.01012075	-0.01610981	0.08855645	-0.00010643	0.08714095	0.01682097	0.14878418	0.02073288	0.16628622	-0.0096339	0.1928935	-0.01448454	0.18445043	-0.0669033	0.14806354	-0.10266513	0.09990881	-0.12070008	0.04968406	-0.12598379	0.00037742	-0.12287963	-0.09286912	-0.10520371	-0.14191557	-0.08904029	-0.18649986	-0.06493937	-0.2367854	-0.00696603	-0.22036047	0.05303488	-0.18943128	0.07597066	-0.10520884	0.09775959	-0.05890875	0.09808011	-0.00982898	0.09353934	0.05258367	0.08362782	0.14905215	0.03673339	0.19147568	0.02876019	-0.02068946	-0.08025133	0.0624585	-0.03785719	0.11375543	-0.02307147	-0.14900186	-0.0210428	-0.07173907	-0.01528125	0.0464625	-0.01011768	0.13859928	0.00345031	-0.17879983	0.02745861	-0.12146612	0.03098729	-0.05551955	0.03026183	0.01585807	0.02709804	0.11382709	0.01806837	-0.09659096	0.07594369	-0.04318105	0.0671141	0.01651033	0.05647294	0.07535879	0.04236636	0.1519452	0.06275233	0.01222694	-0.03575448	4.232
egfr	F	L	oly	4X	18	0.00704	-0.0515326	-0.11439451	-0.22262527	-0.02906061	-0.23714851	0.0186123	-0.15460581	0.08984051	0.11443835	0.06268947	0.19020886	0.05163343	0.01697139	-0.05547875	0.00532874	-0.01672777	0.08744187	-0.00034236	0.08449633	0.01760086	0.15438775	0.02027625	0.16614184	-0.00948985	0.19397829	-0.01473718	0.18341409	-0.06654645	0.14844081	-0.10291012	0.10066005	-0.12313782	0.0499731	-0.12767727	0.00058531	-0.12353741	-0.09254101	-0.10495046	-0.14151444	-0.0886842	-0.18598628	-0.06456897	-0.23471572	-0.00629066	-0.21927844	0.05229503	-0.18895947	0.07570313	-0.10490456	0.09841262	-0.05849818	0.09896327	-0.00929781	0.09461519	0.05321623	0.08468568	0.14960255	0.03687842	0.19162382	0.02671946	-0.02017921	-0.08074713	0.06225022	-0.0379827	0.11329446	-0.02335057	-0.14908838	-0.02122115	-0.07200368	-0.01572312	0.04589523	-0.00983761	0.13803163	0.00315733	-0.17705098	0.02781406	-0.11940799	0.03091562	-0.0530765	0.03063931	0.01872996	0.02744061	0.11719708	0.01893408	-0.10108686	0.07437067	-0.04546542	0.06755614	0.01659359	0.05751268	0.07753406	0.04264998	0.14976142	0.06429419	0.00877006	-0.03681362	4.638
egfr	F	L	oly	4X	19	0.00704	-0.04762683	-0.11783847	-0.22393693	-0.0257986	-0.23773965	0.02218731	-0.14937462	0.0908036	0.11509626	0.06371264	0.19214939	0.05169902	0.01988308	-0.05624266	0.00469999	-0.01808207	0.08749422	0.0001115	0.08471091	0.01759954	0.1503284	0.02282391	0.16552795	-0.00813956	0.18916591	-0.01387817	0.18368684	-0.06704521	0.14815974	-0.10312607	0.10039723	-0.12310544	0.04979576	-0.12897862	0.00015604	-0.1258526	-0.09318928	-0.10714814	-0.14216948	-0.0902097	-0.18616751	-0.06495213	-0.23418409	-0.006373	-0.2210252	0.05347562	-0.18959195	0.07621369	-0.10505047	0.09739188	-0.05871307	0.09795381	-0.0095285	0.0939234	0.05306264	0.08454441	0.14975883	0.03718177	0.1910815	0.02822664	-0.01735473	-0.08302598	0.06321608	-0.03802261	0.11350857	-0.02214564	-0.15009465	-0.02018146	-0.07307296	-0.01663183	0.0451131	-0.01100209	0.13657825	0.00455944	-0.17722559	0.02834486	-0.12010954	0.03011693	-0.05443494	0.02935921	0.01669688	0.02685015	0.1142882	0.01958307	-0.09616524	0.07630373	-0.04263154	0.06730649	0.01723635	0.0566894	0.07635626	0.04302264	0.15140849	0.0659345	0.00982987	-0.03813912	4.501
egfr	F	L	oly	4X	20	0.00704	-0.04805325	-0.11566408	-0.22133809	-0.03092258	-0.23793716	0.01463931	-0.15604224	0.08913672	0.11829899	0.06141931	0.193321	0.0492413	0.02117058	-0.05491215	0.0091457	-0.01589042	0.08605784	0.00024864	0.08335211	0.0182279	0.15159441	0.02123998	0.16593856	-0.00921597	0.18834823	-0.02193056	0.18215113	-0.06730609	0.14685872	-0.10304598	0.09923512	-0.12244603	0.04890696	-0.12720827	-0.000334	-0.12356272	-0.09333813	-0.10550505	-0.14219832	-0.08904587	-0.1863821	-0.06447715	-0.23508434	-0.00616926	-0.21907763	0.05225411	-0.18866352	0.07525869	-0.10500431	0.09878124	-0.05860164	0.09976315	-0.00939921	0.0955987	0.05310736	0.08566209	0.14973487	0.03751355	0.19173812	0.02658666	-0.01750948	-0.08090996	0.06358551	-0.03719429	0.11376333	-0.02132237	-0.1476593	-0.021024	-0.07105563	-0.01571803	0.04589047	-0.0093611	0.13729099	0.00392863	-0.17858929	0.02815632	-0.12102864	0.03212467	-0.05485911	0.03145385	0.01675036	0.02819599	0.11501321	0.01917038	-0.10100102	0.07664822	-0.04592013	0.06881303	0.01567267	0.05851834	0.07613133	0.04358513	0.15345995	0.06291513	0.01255904	-0.03624911	4.361
egfr	F	L	oly	4X	21	0.00704	-0.04967809	-0.11386048	-0.22277774	-0.02779601	-0.23770609	0.01770005	-0.15882459	0.08787142	0.11303724	0.06301212	0.19135108	0.04943132	0.01727765	-0.05461001	0.00650176	-0.01604282	0.08716485	-0.00013995	0.08581119	0.01748426	0.15394666	0.01901178	0.16813055	-0.00910732	0.19277893	-0.01659118	0.18355365	-0.06721069	0.14794235	-0.10309545	0.10014893	-0.1231838	0.04955322	-0.12699562	0.00035084	-0.12260343	-0.09252469	-0.10408313	-0.14132551	-0.08798175	-0.18552118	-0.06389738	-0.23454118	-0.00637772	-0.21962584	0.05245427	-0.18894066	0.07538932	-0.10499539	0.09751219	-0.05872637	0.09812792	-0.00963258	0.09393822	0.05276762	0.08411751	0.14837819	0.03534738	0.19280152	0.02804998	-0.01890453	-0.07962074	0.06375952	-0.03667654	0.11500674	-0.02239462	-0.148865	-0.02052897	-0.07185008	-0.01523752	0.0459344	-0.00993668	0.1379664	0.00282084	-0.1772087	0.02790939	-0.11949861	0.03102003	-0.0531228	0.03055837	0.01874126	0.02729392	0.11721441	0.01841049	-0.10253	0.07513029	-0.0464878	0.06750898	0.01620067	0.05733324	0.07767935	0.04209374	0.15002998	0.06453862	0.00925848	-0.03609382	4.834
egfr	F	L	oly	4X	22	0.00704	-0.04384822	-0.11818315	-0.22478797	-0.02811624	-0.23725611	0.01889585	-0.15128165	0.0918822	0.11200336	0.06418547	0.19055554	0.04786327	0.01935406	-0.05603822	0.00624298	-0.01629617	0.08596265	-0.00097881	0.08378686	0.01675404	0.15076119	0.01974867	0.16746833	-0.00976731	0.19319136	-0.01658475	0.18329609	-0.06564625	0.14794513	-0.10079716	0.1006877	-0.12015576	0.05061503	-0.12704241	0.00105259	-0.12518559	-0.09239372	-0.10660124	-0.14164846	-0.09036328	-0.18680814	-0.06659338	-0.23466413	-0.00667717	-0.22040835	0.05308394	-0.18962513	0.07674511	-0.10492171	0.09947162	-0.05834389	0.10018443	-0.00899634	0.09606214	0.0536392	0.08583195	0.14842826	0.03450831	0.19185675	0.02702541	-0.01746325	-0.08040103	0.06460175	-0.03724664	0.11509929	-0.02260527	-0.15053573	-0.02057307	-0.07312603	-0.01587367	0.04515559	-0.00995459	0.13761629	0.00326842	-0.17699485	0.02810415	-0.11986199	0.03143597	-0.05409568	0.03097537	0.01708447	0.02724949	0.11471472	0.0174545	-0.09900268	0.07577346	-0.04451508	0.06863832	0.01625966	0.05842604	0.0757912	0.04303104	0.14880469	0.0627351	0.0086044	-0.03765313	4.121
