Unique_ID,Population,Sex,Treatment,Individual,Side,Centroid Size,Log Centroid Size,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30
S4_F_S_56_R,S4,F,S,56,R,2.364347654,0.86050215,0.244884909,0.071983156,0.239821422,0.025012994,0.267913865,-0.006005301,0.212622332,-0.050837112,0.198356278,-0.028362526,0.166896354,0.024005513,0.139702578,0.085362395,0.057787838,0.017946484,0.060593326,-0.006773398,-0.089874318,-0.036429595,-0.080779989,-0.09823704,-0.30034863,0.160122167,-0.481029434,0.053039435,-0.463951713,-0.027419565,-0.172594817,-0.183407607
S4_M_C_01_L,S4,M,C,1,L,2.230390025,0.802176469,0.246369148,0.069270421,0.2358891,0.022998553,0.26311445,-0.010320954,0.207150016,-0.052740587,0.196351686,-0.029813643,0.16387605,0.023694488,0.13868312,0.084477741,0.067855217,0.017342396,0.069929606,-0.005437291,-0.081823536,-0.030206447,-0.075951978,-0.094872087,-0.317331362,0.168968576,-0.482118166,0.050859968,-0.458671554,-0.03450148,-0.173321797,-0.179719655
S4_M_C_01_R,S4,M,C,1,R,2.208648267,0.792380684,0.244356075,0.07011086,0.235972435,0.023890674,0.263120344,-0.005203496,0.205385646,-0.052049748,0.19696893,-0.029408738,0.169598509,0.024716788,0.132883726,0.083567811,0.067094208,0.017651062,0.070707015,-0.006003618,-0.085985455,-0.03209856,-0.075978161,-0.097535819,-0.300776571,0.166698345,-0.48885193,0.05579536,-0.461412144,-0.035411149,-0.173082627,-0.184719773
S4_M_C_02_L,S4,M,C,2,L,2.082349865,0.733496999,0.249141537,0.070214727,0.237751816,0.023246211,0.273756814,-0.010097206,0.207939279,-0.054014867,0.199371506,-0.031633358,0.16215008,0.026178464,0.135015787,0.088821556,0.059552754,0.021196,0.062637314,-0.006671815,-0.085267328,-0.032631208,-0.084470935,-0.098581703,-0.315347893,0.16785083,-0.475065621,0.053446497,-0.455274741,-0.033230263,-0.171890369,-0.184093866
S4_M_C_02_R,S4,M,C,2,R,2.085580814,0.735047384,0.247660672,0.070414129,0.24258732,0.023895331,0.269769783,-0.010135786,0.207907008,-0.054791473,0.199386208,-0.032980918,0.166809675,0.02612026,0.133001671,0.090269565,0.062419732,0.021379835,0.064104086,-0.006019306,-0.088898914,-0.032227512,-0.086443348,-0.097949181,-0.316737645,0.16687538,-0.473562525,0.050955308,-0.452722615,-0.031684716,-0.175281108,-0.184120917
S4_M_C_03_L,S4,M,C,3,L,2.185468904,0.781830407,0.249264223,0.069810719,0.238909771,0.023546655,0.269663042,-0.00904116,0.207387397,-0.052294552,0.200297438,-0.030953794,0.163042178,0.026625271,0.13535974,0.087923449,0.061600152,0.019549844,0.063612856,-0.005473579,-0.085203542,-0.032713556,-0.08242828,-0.095292623,-0.304617607,0.16462344,-0.480122438,0.049547182,-0.459338731,-0.031612347,-0.177426199,-0.184244949
S4_M_C_03_R,S4,M,C,3,R,2.174856665,0.776962761,0.248166892,0.067652474,0.240317827,0.022047013,0.268966786,-0.011200994,0.208019153,-0.053840771,0.19532704,-0.032659257,0.160372038,0.025420672,0.135782574,0.087598327,0.067647763,0.021502545,0.066718246,-0.004430253,-0.087266771,-0.032417282,-0.075384066,-0.09035173,-0.313373007,0.168802932,-0.481493006,0.046869012,-0.455349602,-0.034984425,-0.178451866,-0.180008262
S4_M_C_04_L,S4,M,C,4,L,2.368119149,0.862096032,0.250230432,0.069405968,0.235820015,0.022124367,0.270316076,-0.008636564,0.20720048,-0.056505379,0.197010924,-0.033077086,0.161631379,0.026310895,0.135974937,0.089428719,0.060957468,0.018798311,0.064437969,-0.003374054,-0.082305358,-0.030717507,-0.077768615,-0.095434205,-0.315700008,0.168518351,-0.47906338,0.05612794,-0.454370116,-0.038044098,-0.174372202,-0.184925658
S4_M_C_04_R,S4,M,C,4,R,2.364060196,0.860380563,0.249559639,0.070416379,0.241243782,0.021742658,0.270028003,-0.008969215,0.208004615,-0.057906568,0.196747995,-0.033125985,0.161876047,0.025974732,0.137481001,0.090137339,0.060886552,0.020250272,0.062364828,-0.004128701,-0.089172522,-0.030697044,-0.079380151,-0.096740127,-0.321774621,0.167605503,-0.475276743,0.05402729,-0.450558821,-0.033512098,-0.172029605,-0.185074437
S4_M_C_05_L,S4,M,C,5,L,2.171397565,0.775370999,0.248780261,0.070131023,0.236176148,0.022944946,0.264181742,-0.011285218,0.204851614,-0.054178065,0.199010115,-0.028705387,0.166924404,0.027033805,0.138060525,0.0906217,0.075327449,0.020401755,0.076181475,-0.002957108,-0.095969751,-0.030343113,-0.086130089,-0.096070215,-0.303715352,0.169453454,-0.477997484,0.040334484,-0.453650288,-0.035447368,-0.19203077,-0.181934693
S4_M_C_05_R,S4,M,C,5,R,2.169711952,0.774594418,0.247296661,0.069028879,0.23977999,0.022557381,0.264359235,-0.011812589,0.204792424,-0.054769451,0.195267457,-0.030977605,0.163517574,0.027380359,0.135350895,0.090999986,0.075202447,0.020581102,0.076060329,-0.004165704,-0.083675215,-0.030320926,-0.08332396,-0.094817584,-0.312040573,0.17113076,-0.478968965,0.040165276,-0.452561209,-0.033766807,-0.19105709,-0.181213075
S4_M_C_06_L,S4,M,C,6,L,2.379364024,0.866833235,0.250734057,0.067012391,0.238393426,0.021489242,0.267826276,-0.011090269,0.21029035,-0.05118661,0.199121256,-0.029596848,0.169462205,0.024307569,0.136622107,0.088988812,0.063597841,0.018950134,0.065903305,-0.006801505,-0.091844444,-0.02838954,-0.084452792,-0.0933608,-0.318556501,0.167090915,-0.474839607,0.045721592,-0.451137217,-0.034068257,-0.181120262,-0.179066827
S4_M_C_06_R,S4,M,C,6,R,2.372662451,0.864012722,0.247454232,0.068013479,0.239128087,0.021647339,0.267037468,-0.012183288,0.207882373,-0.051194648,0.197089029,-0.030168301,0.169937332,0.02314536,0.13327002,0.088732111,0.06422009,0.019212222,0.068389483,-0.005743395,-0.083344732,-0.030260042,-0.080368203,-0.09567679,-0.323478756,0.168787104,-0.476684779,0.047664318,-0.451315505,-0.031899859,-0.17921614,-0.180075611
S4_M_C_07_R,S4,M,C,7,R,2.265147866,0.81764004,0.244463522,0.071079091,0.238736737,0.023429792,0.270287467,-0.006602146,0.210844026,-0.053071581,0.197096421,-0.031922045,0.162348447,0.024310543,0.133813524,0.085789397,0.061952765,0.018615308,0.066583671,-0.004249135,-0.090465035,-0.032939266,-0.078872392,-0.095202698,-0.299595199,0.167468251,-0.482950246,0.052467836,-0.462681613,-0.034234986,-0.171562095,-0.184938361
S4_M_C_08_L,S4,M,C,8,L,2.367522103,0.861843882,0.247897334,0.064572598,0.236276513,0.017347486,0.264477878,-0.014069641,0.208253802,-0.054928049,0.19921079,-0.033456203,0.168109925,0.023293272,0.139101956,0.084550395,0.065879279,0.023571254,0.068778652,-0.001761469,-0.091048761,-0.024847741,-0.074503844,-0.086210114,-0.32713305,0.164545871,-0.48178351,0.043209591,-0.455020061,-0.032208417,-0.168496903,-0.173608835
S4_M_C_08_R,S4,M,C,8,R,2.343939464,0.851833046,0.24816823,0.065411983,0.241307099,0.019212056,0.26335768,-0.014890887,0.20659144,-0.054551861,0.19669984,-0.034958374,0.164245678,0.021777354,0.136833625,0.085622074,0.066756631,0.021183693,0.066524188,-0.003248071,-0.084886515,-0.027060508,-0.073257469,-0.088269616,-0.327448769,0.165741834,-0.485469932,0.044488116,-0.457726286,-0.032441783,-0.16169544,-0.168016011
S4_M_C_09_L,S4,M,C,9,L,2.196021617,0.786647367,0.246038648,0.07139011,0.234103718,0.025460106,0.267245807,-0.004846463,0.209309261,-0.05069925,0.200017247,-0.030936918,0.168751269,0.025093651,0.137107742,0.078205071,0.068951804,0.016615904,0.071931299,-0.006032818,-0.093691868,-0.035590446,-0.082257489,-0.095710263,-0.318211072,0.159961359,-0.477225337,0.056070712,-0.457354968,-0.030372492,-0.174716059,-0.178608262
S4_M_C_09_R,S4,M,C,9,R,2.206223856,0.791282392,0.247177929,0.068666206,0.240296482,0.02289762,0.264619176,-0.008319243,0.208127075,-0.050823665,0.19520482,-0.032033659,0.166033867,0.023616705,0.136597133,0.084592598,0.067715471,0.017895605,0.070422651,-0.006040448,-0.08314793,-0.032754687,-0.078959411,-0.092373332,-0.323323116,0.159897948,-0.477347355,0.053593621,-0.458539758,-0.030469868,-0.174877035,-0.178345401
S4_M_C_10_L,S4,M,C,10,L,1.944716816,0.665116371,0.246953348,0.074491293,0.235552805,0.024138816,0.265305168,-0.010901625,0.20959469,-0.054190255,0.201374566,-0.031840309,0.16530949,0.026929348,0.134259965,0.090785474,0.068476638,0.021334931,0.070987016,-0.005150846,-0.093701889,-0.035261033,-0.087531564,-0.096840259,-0.303656733,0.173255532,-0.476433993,0.050187095,-0.452599655,-0.037761056,-0.183889853,-0.189177105
S4_M_C_10_R,S4,M,C,10,R,1.945740323,0.665642533,0.245870931,0.073394433,0.238502146,0.024758215,0.267058079,-0.009405882,0.208889846,-0.056131972,0.198984715,-0.033263042,0.1606952,0.028000643,0.133636102,0.093412944,0.065433673,0.022606346,0.065517965,-0.005596799,-0.088147516,-0.033744622,-0.083058689,-0.098177031,-0.292754555,0.171520644,-0.482927724,0.05132579,-0.457866172,-0.036667845,-0.179834003,-0.192031823
S4_M_C_11_L,S4,M,C,11,L,1.960083975,0.672987317,0.248892464,0.069368954,0.23644224,0.022288661,0.265689021,-0.010837259,0.207042449,-0.053241289,0.197240831,-0.031796274,0.164689989,0.025613488,0.134642045,0.090922272,0.068428656,0.020622812,0.069956155,-0.004126165,-0.086680004,-0.031775383,-0.072598763,-0.09287825,-0.315020891,0.167994729,-0.473925577,0.045625692,-0.457080831,-0.030378375,-0.187717785,-0.187403614
S4_M_C_11_R,S4,M,C,11,R,1.959669966,0.672776074,0.248490847,0.068566084,0.240239772,0.022234341,0.267370827,-0.010325949,0.208267376,-0.053286527,0.197124978,-0.032068056,0.167626982,0.023052895,0.134326629,0.090915901,0.063674535,0.02016759,0.066466584,-0.004189546,-0.086534328,-0.028674457,-0.07831795,-0.091538481,-0.311355316,0.169279456,-0.476163717,0.046803256,-0.455193331,-0.037651182,-0.186023888,-0.183285323
S4_M_C_12_L,S4,M,C,12,L,2.422827551,0.884935268,0.247631719,0.068668972,0.234074767,0.022983446,0.259021096,-0.01194579,0.206904892,-0.053474302,0.197280312,-0.03143401,0.172023734,0.024553079,0.139166481,0.087312487,0.06877726,0.019228378,0.072140072,-0.003727315,-0.079898542,-0.028136917,-0.075016054,-0.092011656,-0.325657526,0.166715312,-0.474917134,0.04764761,-0.45410282,-0.033291671,-0.187428258,-0.183087622
S4_M_C_12_R,S4,M,C,12,R,2.418867894,0.883299618,0.246276782,0.069414047,0.23747964,0.024043783,0.259653516,-0.011701748,0.207191472,-0.052198228,0.19508024,-0.033007754,0.168631924,0.025344299,0.138370645,0.087495053,0.072263116,0.019546717,0.074548217,-0.005288447,-0.084875503,-0.029336163,-0.077340771,-0.093652615,-0.322574256,0.169128632,-0.475144564,0.044969303,-0.454222162,-0.031265836,-0.185338295,-0.183491042
S4_M_C_13_L,S4,M,C,13,L,2.264586989,0.817392397,0.244977387,0.073443218,0.233872309,0.02310493,0.268200956,-0.005278703,0.209344016,-0.052061705,0.200411344,-0.032858428,0.169892029,0.023807095,0.136694149,0.087312939,0.061261353,0.019006291,0.066598908,-0.005469505,-0.084028918,-0.033407865,-0.084595796,-0.101721458,-0.314963918,0.165448094,-0.475422994,0.053883139,-0.455592019,-0.028698515,-0.176648806,-0.186509526
S4_M_C_13_R,S4,M,C,13,R,2.297078002,0.831637881,0.245394759,0.0720168,0.240629737,0.02321225,0.266847271,-0.008588989,0.209525993,-0.053154077,0.19869902,-0.032380927,0.16966697,0.023292426,0.137017667,0.087822836,0.063916187,0.02034312,0.067079478,-0.005062899,-0.091630694,-0.031919009,-0.087622596,-0.100990894,-0.316683238,0.166147653,-0.4743811,0.049229697,-0.454810782,-0.030191046,-0.173648671,-0.179776939
S4_M_C_14_L,S4,M,C,14,L,2.309321015,0.836953548,0.247338421,0.07141421,0.231298945,0.023376842,0.264431139,-0.009808318,0.20438916,-0.054317652,0.196554163,-0.032849012,0.160292893,0.025431797,0.134381295,0.092963385,0.066249946,0.018450789,0.067899146,-0.007158087,-0.076041987,-0.034549251,-0.071406476,-0.102881364,-0.315733223,0.17049374,-0.482524718,0.052897495,-0.46142502,-0.024605871,-0.165703685,-0.188858702
S4_M_C_14_R,S4,M,C,14,R,2.302786177,0.834119771,0.245552423,0.069900244,0.237174462,0.022843657,0.262526122,-0.009923413,0.208184779,-0.05608113,0.197224072,-0.03253404,0.162252574,0.026344779,0.134208344,0.090054899,0.068364913,0.019954827,0.070317936,-0.005045424,-0.092792219,-0.032386629,-0.072041791,-0.099404088,-0.314052685,0.170645985,-0.482348011,0.049310333,-0.456563721,-0.026853899,-0.168007199,-0.186826101
S4_M_C_15_L,S4,M,C,15,L,2.09212438,0.73818,0.246839861,0.070597068,0.237272851,0.024367859,0.265010224,-0.00601278,0.204769172,-0.052195412,0.196174453,-0.029948075,0.168682935,0.024570366,0.136370791,0.083661476,0.070295992,0.018013176,0.071030003,-0.004702822,-0.090301065,-0.0321168,-0.080688565,-0.09739696,-0.311597584,0.164818705,-0.48127722,0.055132,-0.455527084,-0.034230902,-0.177054764,-0.1845569
S4_M_C_15_R,S4,M,C,15,R,2.102355237,0.743058258,0.244370446,0.069673214,0.239461113,0.024062772,0.266061914,-0.007618,0.205806032,-0.052097595,0.194523588,-0.031623378,0.165991854,0.022826534,0.132155922,0.084250203,0.071391602,0.016842769,0.072773417,-0.004989441,-0.081196305,-0.031047362,-0.077010509,-0.093374226,-0.313596771,0.166362543,-0.482578507,0.050461104,-0.458741603,-0.033752571,-0.179412193,-0.179976565
S4_M_C_16_L,S4,M,C,16,L,2.157639756,0.769014919,0.24790794,0.072141769,0.238526073,0.024325156,0.268629218,-0.007410446,0.208326532,-0.051433903,0.20156138,-0.030744013,0.163761855,0.025606406,0.134657745,0.084450709,0.063752748,0.02004221,0.067410316,-0.006244163,-0.092665689,-0.033910161,-0.081703262,-0.097623848,-0.308420926,0.164747814,-0.475211208,0.056308749,-0.458583992,-0.035498941,-0.177948728,-0.184757338
S4_M_C_16_R,S4,M,C,16,R,2.154356159,0.767491913,0.247800394,0.068674325,0.239639306,0.02336154,0.268818793,-0.008157829,0.209302704,-0.050117506,0.200756381,-0.0295531,0.164583965,0.024330821,0.134165972,0.082327729,0.063294784,0.020711442,0.065795771,-0.004664299,-0.08923997,-0.032338911,-0.082572429,-0.096756686,-0.311132292,0.167180909,-0.476730182,0.052997752,-0.457519802,-0.036072475,-0.176963393,-0.181923713
S4_M_C_17_L,S4,M,C,17,L,2.282357186,0.825208762,0.252272421,0.071194007,0.239867917,0.023853156,0.26788718,-0.009227001,0.210626454,-0.053330562,0.200093814,-0.030267981,0.16835361,0.027393643,0.137728886,0.090612016,0.06239205,0.021253989,0.062508697,-0.003322538,-0.098881253,-0.033705451,-0.092559922,-0.099257954,-0.303525181,0.169940477,-0.472917599,0.049441625,-0.450790226,-0.038064576,-0.183056849,-0.18651285
S4_M_C_17_R,S4,M,C,17,R,2.28630454,0.826936776,0.250983164,0.070068005,0.242472964,0.02339231,0.269554077,-0.008703062,0.211483542,-0.052712923,0.200057396,-0.030997847,0.173027441,0.025102721,0.137216073,0.089896598,0.058698539,0.02178167,0.060539688,-0.003411709,-0.099267588,-0.031987812,-0.094305275,-0.097968649,-0.307406591,0.170293439,-0.470852582,0.046552877,-0.44917116,-0.037344491,-0.18302969,-0.183961128
S4_M_C_18_L,S4,M,C,18,L,2.427484122,0.88685538,0.250989193,0.069770218,0.239461526,0.021765741,0.269782717,-0.010389799,0.209028332,-0.05408536,0.198153652,-0.030632685,0.169876466,0.025481734,0.139104042,0.090795299,0.065791813,0.020872575,0.065944592,-0.002106013,-0.099499102,-0.034098247,-0.089283619,-0.09322481,-0.312944593,0.164181565,-0.47219667,0.04539179,-0.451751595,-0.03302221,-0.182456753,-0.180699797
S4_M_C_18_R,S4,M,C,18,R,2.417676572,0.882806985,0.251929297,0.068919035,0.242674551,0.020976553,0.271128428,-0.009770578,0.210293622,-0.055157331,0.200894793,-0.03096535,0.166104909,0.025308934,0.136714943,0.089922582,0.059641492,0.022276952,0.06257545,-0.00313608,-0.096870254,-0.0328082,-0.091013497,-0.095305536,-0.312201149,0.166318434,-0.473690701,0.046486574,-0.45169855,-0.034922442,-0.176483335,-0.178143548
S4_M_C_19_L,S4,M,C,19,L,2.521032277,0.924668451,0.245524421,0.066754391,0.238466902,0.021156692,0.264356165,-0.01268389,0.20624052,-0.052973009,0.196709856,-0.030748395,0.168060744,0.022973119,0.135276578,0.08771063,0.066076485,0.02189651,0.070148852,-0.002080748,-0.083992471,-0.03010421,-0.076404457,-0.094186298,-0.318182146,0.16632161,-0.48034503,0.048749866,-0.458541414,-0.032444579,-0.173395004,-0.180341688
S4_M_C_19_R,S4,M,C,19,R,2.520274795,0.924367941,0.246370531,0.065668854,0.236500042,0.018610319,0.2634992,-0.011946771,0.206639143,-0.055045514,0.197042017,-0.03207319,0.168639924,0.023017927,0.13768366,0.087811826,0.065781587,0.022970299,0.070819459,-0.002979019,-0.084451431,-0.028055217,-0.077503473,-0.091743932,-0.320151507,0.16615642,-0.481228504,0.044691911,-0.46070205,-0.032326816,-0.168938598,-0.174757096
S4_M_C_20_L,S4,M,C,20,L,2.303680339,0.834507992,0.248461504,0.066027511,0.237559799,0.021706449,0.267349966,-0.012065073,0.2091241,-0.053471878,0.198750274,-0.029971824,0.16533308,0.0252471,0.142352191,0.086272372,0.058319647,0.022794795,0.060445171,-0.002647409,-0.082700957,-0.028706779,-0.079796075,-0.093625727,-0.315643452,0.171033442,-0.478089123,0.050837281,-0.453942058,-0.040437403,-0.177524068,-0.182992857
S4_M_C_20_R,S4,M,C,20,R,2.306599368,0.835774305,0.247452382,0.066927091,0.238552297,0.022182473,0.265489971,-0.010277837,0.209554854,-0.052034428,0.196054293,-0.031812933,0.166708249,0.024467189,0.140318736,0.086487766,0.060131567,0.021423312,0.062009004,-0.004426406,-0.083767556,-0.029729558,-0.077455738,-0.093702186,-0.314272101,0.173060386,-0.479136827,0.050645171,-0.455153743,-0.039715614,-0.176485387,-0.183494426
S4_M_C_21_L,S4,M,C,21,L,2.170397717,0.77491043,0.254837509,0.06911622,0.241435228,0.020858425,0.269144661,-0.013752049,0.208930743,-0.057199333,0.19991712,-0.032078507,0.169114797,0.022788026,0.136340956,0.091634215,0.062226646,0.021978798,0.060258093,-0.001127227,-0.100878414,-0.02527848,-0.086687094,-0.092233288,-0.313976416,0.170564739,-0.473904675,0.041732302,-0.449279727,-0.038492737,-0.177479427,-0.178511105
S4_M_C_21_R,S4,M,C,21,R,2.182380595,0.780416297,0.252317474,0.071601402,0.242514168,0.024429738,0.270500302,-0.009500056,0.208614273,-0.057071418,0.198521521,-0.033844447,0.170680456,0.024509694,0.136792696,0.092060162,0.059146562,0.021777985,0.061149111,-0.003197501,-0.097580105,-0.028989615,-0.088846824,-0.099258364,-0.315112786,0.168973578,-0.470849586,0.044578794,-0.446894528,-0.03189227,-0.180952735,-0.184177682
S4_M_C_22_L,S4,M,C,22,L,2.122804212,0.752737956,0.247022335,0.0695578,0.235207446,0.022148664,0.2653189,-0.014551668,0.207464227,-0.051146758,0.197851204,-0.03023662,0.169262428,0.024731272,0.132430236,0.090340958,0.066149373,0.017346178,0.066371001,-0.004299752,-0.081816521,-0.031902424,-0.077011912,-0.09522178,-0.317689514,0.172093951,-0.478130994,0.048534155,-0.45545452,-0.032451494,-0.176973689,-0.184942483
S4_M_C_22_R,S4,M,C,22,R,2.136700726,0.759262922,0.244168973,0.071557969,0.239154843,0.022946846,0.265460434,-0.009264412,0.208895444,-0.052135897,0.198571767,-0.030888503,0.169830368,0.022957956,0.129134826,0.088328844,0.067140546,0.017200269,0.069217917,-0.005903485,-0.086789055,-0.031969831,-0.077273118,-0.097415833,-0.316721766,0.169008176,-0.476532307,0.051967298,-0.455234403,-0.031970537,-0.17902447,-0.184418858
S4_M_C_23_L,S4,M,C,23,L,2.317439542,0.840462931,0.247523243,0.069965535,0.23699151,0.02151196,0.264284927,-0.011073235,0.208221932,-0.057226024,0.195093013,-0.033250373,0.165545807,0.02511137,0.139954678,0.09060934,0.058168131,0.020307554,0.061216849,-0.004892549,-0.079256674,-0.031263142,-0.067663029,-0.095948682,-0.320443053,0.170211668,-0.480414,0.052332693,-0.456046777,-0.03415287,-0.173176557,-0.182243246
S4_M_C_23_R,S4,M,C,23,R,2.333842635,0.847516109,0.24698615,0.070059849,0.240738275,0.022374725,0.26422396,-0.009213378,0.209444557,-0.056858639,0.194855077,-0.035352939,0.162994247,0.02545864,0.13869291,0.090794125,0.060221697,0.019823766,0.063056418,-0.005868434,-0.079364022,-0.030109491,-0.069172971,-0.097620525,-0.323197805,0.167380035,-0.476936785,0.052472569,-0.456176378,-0.032678757,-0.176365328,-0.180661546
S4_M_C_24_L,S4,M,C,24,L,2.369944233,0.862866424,0.248246614,0.070473405,0.238983787,0.024333988,0.266073707,-0.011415568,0.211211524,-0.0532225,0.198967425,-0.031767819,0.168713329,0.025962233,0.137593215,0.090753987,0.065470297,0.020772481,0.069288751,-0.005471625,-0.092442313,-0.033178068,-0.084068166,-0.097545,-0.318836582,0.163865693,-0.470389744,0.045896659,-0.452757926,-0.029046397,-0.18605392,-0.180411468
S4_M_C_24_R,S4,M,C,24,R,2.383447089,0.868547797,0.247874603,0.068102224,0.240615703,0.023133592,0.26480297,-0.009832051,0.21150388,-0.054948371,0.198453682,-0.033708059,0.171366072,0.02503948,0.137627624,0.090955248,0.06665782,0.021481042,0.068239312,-0.003990361,-0.092453108,-0.031811805,-0.084213379,-0.096516722,-0.327865851,0.167323803,-0.467510875,0.043861842,-0.448314221,-0.030434895,-0.186784233,-0.178654967
S4_M_C_25_L,S4,M,C,25,L,2.532228685,0.929099818,0.250168276,0.068354584,0.237659901,0.02122021,0.26267814,-0.013032357,0.205636056,-0.055810783,0.196169141,-0.033667528,0.166394461,0.023929674,0.138289133,0.092246158,0.072506533,0.02241089,0.074447965,-0.002433358,-0.097340197,-0.027329761,-0.086655379,-0.09551214,-0.318391516,0.17051334,-0.478344923,0.047547372,-0.450473365,-0.038814292,-0.172744226,-0.179622009
S4_M_C_25_R,S4,M,C,25,R,2.537033802,0.930995604,0.247544769,0.068569369,0.242006271,0.02149679,0.264940081,-0.012493085,0.206315166,-0.054618527,0.195391111,-0.033826873,0.165627285,0.024583809,0.135230645,0.091634565,0.068830496,0.021238332,0.070265768,-0.00391406,-0.090829581,-0.028490946,-0.0848207,-0.096496936,-0.318820729,0.168658637,-0.476622353,0.049915461,-0.455109594,-0.036005728,-0.169948636,-0.180250808
S4_M_C_26_L,S4,M,C,26,L,2.411140558,0.880099896,0.250428788,0.071708319,0.239589078,0.023963613,0.268640128,-0.010689,0.205842089,-0.055679032,0.194985657,-0.033235228,0.168031678,0.027602789,0.135219846,0.093611919,0.059830769,0.020961282,0.061927171,-0.00463909,-0.08457399,-0.034206963,-0.076630703,-0.098361701,-0.314514874,0.167591145,-0.473084088,0.050299699,-0.455042648,-0.029342207,-0.180648903,-0.189585547
S4_M_C_26_R,S4,M,C,26,R,2.428145639,0.887127855,0.248755605,0.071606486,0.240331524,0.022981995,0.268607731,-0.009934367,0.206588403,-0.056461014,0.195642248,-0.033932119,0.168982663,0.025297611,0.132421964,0.094477437,0.064432339,0.020641607,0.062324504,-0.004869847,-0.086952373,-0.032868074,-0.077528704,-0.098175045,-0.319086496,0.166838325,-0.471708181,0.049246203,-0.454787112,-0.02747314,-0.178024117,-0.187376058
S4_M_C_27_L,S4,M,C,27,L,2.171422249,0.775382367,0.248529422,0.068650532,0.238374034,0.021277441,0.267485758,-0.010203365,0.207593436,-0.053086883,0.199887971,-0.029353769,0.166525197,0.023839748,0.13681718,0.086257909,0.064210142,0.018958214,0.06496001,-0.005989346,-0.083177874,-0.030292701,-0.082198868,-0.093644764,-0.317766634,0.16537113,-0.4802212,0.046158654,-0.454937536,-0.030641194,-0.176081038,-0.177301607
S4_M_C_27_R,S4,M,C,27,R,2.180955404,0.779763039,0.246384657,0.069108001,0.24088016,0.021644145,0.268531167,-0.008755683,0.20821261,-0.052728051,0.199111019,-0.030677285,0.166490572,0.023052775,0.136156343,0.086136433,0.06410139,0.019103446,0.06351115,-0.005152188,-0.084936807,-0.032159791,-0.08228158,-0.093056502,-0.314692409,0.166609753,-0.480612009,0.046264845,-0.455236231,-0.030863605,-0.175620032,-0.178526293
S4_M_C_28_L,S4,M,C,28,L,2.385528688,0.869420772,0.250718485,0.068381323,0.241983483,0.023031988,0.267865633,-0.012060919,0.206106158,-0.055949784,0.195182079,-0.032842365,0.163835062,0.02539666,0.136999602,0.087196596,0.063570847,0.019443642,0.064919021,-0.003898408,-0.082827446,-0.030866937,-0.078660261,-0.094098533,-0.329915582,0.164560781,-0.475671033,0.050069803,-0.452311709,-0.029734842,-0.171794339,-0.178629006
S4_M_C_28_R,S4,M,C,28,R,2.397548485,0.874446751,0.246546612,0.069892999,0.240664711,0.02413237,0.268286784,-0.007085061,0.209780265,-0.054973505,0.196867961,-0.034384685,0.166627518,0.025269989,0.135732229,0.087862023,0.065459251,0.017907732,0.067748308,-0.003504611,-0.087837033,-0.031297865,-0.082768144,-0.099942207,-0.325163667,0.166932187,-0.472414695,0.050226695,-0.450180014,-0.030348287,-0.179350087,-0.180687774
S4_M_C_29_L,S4,M,C,29,L,2.307182399,0.836027039,0.24618504,0.068989789,0.237360454,0.022905024,0.263867249,-0.009977217,0.207771996,-0.053428076,0.195085178,-0.030320628,0.171285133,0.024152076,0.130239399,0.089054953,0.070511057,0.019203847,0.075236404,-0.004520351,-0.086618713,-0.030570524,-0.083734562,-0.097434349,-0.312956942,0.168926191,-0.479262411,0.048892171,-0.456053071,-0.034698079,-0.178916212,-0.181174827
S4_M_C_29_R,S4,M,C,29,R,2.306658482,0.835799933,0.243833819,0.067712236,0.238353978,0.021973626,0.264720318,-0.008651526,0.206597078,-0.052806066,0.197993277,-0.031496334,0.168006295,0.022677501,0.129300049,0.087285393,0.075946804,0.018530695,0.076188477,-0.004080622,-0.090208708,-0.029681523,-0.083037298,-0.09785689,-0.319911004,0.168899522,-0.477813923,0.048578835,-0.456034278,-0.032398261,-0.173934885,-0.178686587
S4_M_C_30_L,S4,M,C,30,L,2.327637975,0.844854009,0.248128253,0.069822804,0.237277402,0.024406163,0.266128949,-0.008574914,0.209239343,-0.052168386,0.199000294,-0.031024797,0.175528129,0.024319486,0.13960589,0.085697778,0.066439559,0.017127548,0.068818068,-0.004968418,-0.098546028,-0.031697612,-0.088159032,-0.094955778,-0.322219127,0.160969895,-0.472496622,0.049661246,-0.45185401,-0.029826025,-0.176891067,-0.178788991
S4_M_C_30_R,S4,M,C,30,R,2.326105445,0.844195386,0.247366325,0.070010913,0.240285996,0.023230282,0.266067341,-0.009218753,0.209156923,-0.053248496,0.199744614,-0.030661315,0.166448413,0.023261773,0.139488672,0.083655585,0.068847229,0.018397646,0.071854151,-0.004256238,-0.092745819,-0.030418284,-0.085430632,-0.093033582,-0.32786277,0.160026728,-0.472837777,0.052304343,-0.450388187,-0.032689437,-0.179994479,-0.177361164
